mean_X	mean_Y	mean_hx	mean_hy	mean_theta_x	mean_theta_y	corr	MI	mean_E	mean_mx	mean_my	std_mx	std_my	H	T
179.988916	179.875181	-0.050000	-0.050000	0.000000	0.000000	0.791528	0.628929	-0.038532	-0.525095	-0.525395	0.052116	0.051958	-0.100000	0.000000
179.934409	179.930711	-0.050000	-0.050000	0.000000	0.000000	0.793827	0.642068	-0.038548	-0.525239	-0.525249	0.051988	0.051711	-0.100000	0.000000
179.537043	180.041261	-0.050000	-0.050000	0.000000	0.000000	0.793673	0.653843	-0.038539	-0.526287	-0.524957	0.052147	0.051886	-0.100000	0.000000
179.472989	179.949748	-0.050000	-0.050000	0.000000	0.000000	0.785157	0.631568	-0.038505	-0.526456	-0.525199	0.052431	0.051966	-0.100000	0.000000
179.638900	179.855136	-0.050000	-0.050000	0.000000	0.000000	0.779948	0.608429	-0.038499	-0.526019	-0.525448	0.052400	0.051728	-0.100000	0.000000
179.607741	179.899039	-0.050000	-0.050000	0.000000	0.000000	0.782229	0.611634	-0.038490	-0.526101	-0.525332	0.052364	0.052305	-0.100000	0.000000
179.425654	179.926739	-0.050000	-0.050000	0.000000	0.000000	0.786553	0.637868	-0.038499	-0.526581	-0.525259	0.052343	0.052417	-0.100000	0.000000
179.430732	179.977651	-0.050000	-0.050000	0.000000	0.000000	0.792907	0.630559	-0.038492	-0.526568	-0.525125	0.052744	0.052941	-0.100000	0.000000
179.574372	179.686476	-0.050000	-0.050000	0.000000	0.000000	0.785426	0.616347	-0.038465	-0.526189	-0.525893	0.052867	0.053135	-0.100000	0.000000
179.544212	179.753043	-0.050000	-0.050000	0.000000	0.000000	0.789340	0.601230	-0.038460	-0.526269	-0.525718	0.053327	0.053306	-0.100000	0.000000
179.553435	179.667224	-0.050000	-0.050000	0.000000	0.000000	0.794463	0.618328	-0.038469	-0.526244	-0.525944	0.053381	0.053435	-0.100000	0.000000
179.652539	179.692029	-0.050000	-0.050000	0.000000	0.000000	0.785597	0.609452	-0.038471	-0.525983	-0.525879	0.053052	0.052744	-0.100000	0.000000
179.640716	179.624549	-0.050000	-0.050000	0.000000	0.000000	0.784271	0.603554	-0.038474	-0.526014	-0.526057	0.052710	0.052836	-0.100000	0.000000
179.420827	179.675717	-0.050000	-0.050000	0.000000	0.000000	0.790619	0.609357	-0.038489	-0.526594	-0.525922	0.052798	0.052919	-0.100000	0.000000
179.607869	179.630456	-0.050000	-0.050000	0.000000	0.000000	0.789327	0.611404	-0.038477	-0.526101	-0.526041	0.053126	0.052948	-0.100000	0.000000
179.389988	179.888051	-0.050000	-0.050000	0.000000	0.000000	0.789819	0.608493	-0.038490	-0.526675	-0.525361	0.052614	0.052952	-0.100000	0.000000
179.350212	179.746986	-0.050000	-0.050000	0.000000	0.000000	0.792328	0.612706	-0.038503	-0.526780	-0.525734	0.052136	0.053188	-0.100000	0.000000
179.496961	179.863143	-0.050000	-0.050000	0.000000	0.000000	0.794467	0.620106	-0.038526	-0.526393	-0.525427	0.051782	0.052888	-0.100000	0.000000
