mean_hx	mean_hy	mean_theta_x	mean_theta_y	corr	MI	mean_mx	mean_my	t	H	T
0.100000	0.001887	0.040000	-0.038462	-0.001874	2.235748	-0.000266	0.000153	0.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585316	0.443978	0.542539	0.517767	0.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.584960	0.442879	0.542896	0.518170	0.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.584845	0.443886	0.542914	0.518156	0.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.584759	0.443169	0.542877	0.518161	0.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.584810	0.443277	0.542839	0.518177	0.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585038	0.444111	0.542905	0.518128	0.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585593	0.444226	0.542876	0.518124	0.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586252	0.444477	0.542894	0.518133	0.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586549	0.444818	0.542872	0.518164	0.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586216	0.444121	0.542931	0.518127	1.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585932	0.443917	0.542944	0.518100	1.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585703	0.443948	0.542928	0.518124	1.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585879	0.444284	0.542901	0.518122	1.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586616	0.445289	0.542897	0.518104	1.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586488	0.444903	0.542891	0.518116	1.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585366	0.443520	0.542934	0.518066	1.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.585733	0.444252	0.542917	0.518059	1.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586203	0.444198	0.542901	0.518088	1.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586117	0.445891	0.542919	0.518096	1.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586856	0.445313	0.542936	0.518106	2.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586739	0.445386	0.542899	0.518121	2.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586788	0.445963	0.542919	0.518126	2.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586042	0.444715	0.542945	0.518123	2.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586183	0.443932	0.542947	0.518112	2.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586095	0.445096	0.542939	0.518107	2.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586716	0.445555	0.542967	0.518127	2.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586686	0.444968	0.542929	0.518135	2.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586684	0.446111	0.542905	0.518159	2.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586524	0.445841	0.542862	0.518191	2.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586937	0.446462	0.542861	0.518192	3.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588091	0.447615	0.542889	0.518175	3.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588134	0.446831	0.542916	0.518155	3.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588500	0.447919	0.542959	0.518148	3.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588442	0.447189	0.543006	0.518159	3.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587828	0.446074	0.542985	0.518212	3.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587532	0.446178	0.543008	0.518255	3.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587273	0.445858	0.543023	0.518248	3.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588052	0.446374	0.543034	0.518247	3.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587954	0.446469	0.543045	0.518233	3.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587542	0.445042	0.543061	0.518245	4.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588153	0.446980	0.543021	0.518233	4.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588761	0.447539	0.542986	0.518241	4.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588296	0.446431	0.542973	0.518178	4.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587595	0.447110	0.542986	0.518173	4.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.586701	0.445495	0.542940	0.518162	4.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587402	0.445572	0.542931	0.518193	4.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587797	0.446372	0.542933	0.518188	4.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.587683	0.446549	0.542908	0.518152	4.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588467	0.447372	0.542863	0.518161	4.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589041	0.448125	0.542891	0.518175	5.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588447	0.446836	0.542879	0.518204	5.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588298	0.447373	0.542853	0.518239	5.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588318	0.447171	0.542865	0.518243	5.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588419	0.447163	0.542896	0.518211	5.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588718	0.447244	0.542903	0.518200	5.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589078	0.447579	0.542887	0.518199	5.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589490	0.448210	0.542912	0.518174	5.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589623	0.448643	0.542962	0.518182	5.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589239	0.448031	0.542964	0.518224	5.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588712	0.447215	0.542978	0.518195	6.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.588677	0.447771	0.542989	0.518171	6.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589038	0.447468	0.543015	0.518115	6.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590235	0.448807	0.542994	0.518139	6.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590470	0.449376	0.543019	0.518145	6.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590310	0.448851	0.543034	0.518164	6.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590290	0.449253	0.543038	0.518192	6.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589595	0.448425	0.543022	0.518233	6.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.589716	0.448331	0.543046	0.518218	6.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590601	0.450508	0.543057	0.518238	6.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590327	0.448739	0.543092	0.518226	7.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590723	0.450322	0.543134	0.518202	7.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591099	0.450418	0.543161	0.518180	7.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590802	0.450104	0.543144	0.518188	7.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590675	0.450152	0.543103	0.518212	7.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590598	0.450042	0.543061	0.518204	7.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590381	0.449531	0.543040	0.518218	7.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590481	0.449693	0.543015	0.518216	7.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.590856	0.449433	0.542981	0.518198	7.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591389	0.450977	0.542979	0.518220	7.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591502	0.449950	0.542979	0.518225	8.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591130	0.449985	0.543008	0.518224	8.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591014	0.449456	0.543023	0.518210	8.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591427	0.450158	0.542971	0.518204	8.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591152	0.449903	0.542946	0.518154	8.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.591814	0.450415	0.542897	0.518188	8.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592358	0.451165	0.542901	0.518195	8.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592387	0.450926	0.542913	0.518228	8.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592709	0.451749	0.542903	0.518222	8.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592819	0.451812	0.542923	0.518251	8.900000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592711	0.452397	0.542944	0.518295	9.000000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592117	0.450778	0.542992	0.518269	9.100000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592566	0.451877	0.543001	0.518257	9.200000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592412	0.451201	0.542972	0.518252	9.300000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592615	0.451260	0.542953	0.518288	9.400000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592046	0.450941	0.542989	0.518273	9.500000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.593082	0.452045	0.542982	0.518240	9.600000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592583	0.451624	0.542962	0.518240	9.700000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.592848	0.451800	0.542989	0.518229	9.800000	0.100001	0.000000
0.100000	0.001887	0.040000	-0.038462	0.593117	0.451874	0.542995	0.518210	9.900000	0.100001	0.000000
0.100000	0.001881	0.039998	-0.038459	0.592892	0.451693	0.542982	0.518175	10.000000	0.099996	0.000000
0.100000	0.001807	0.039968	-0.038432	0.592670	0.451563	0.543025	0.518114	10.100000	0.099921	0.000000
0.100000	0.001727	0.039936	-0.038402	0.592237	0.451050	0.543022	0.518100	10.200000	0.099841	0.000000
0.100000	0.001647	0.039904	-0.038373	0.592731	0.452306	0.543053	0.518111	10.300000	0.099761	0.000000
0.099999	0.001568	0.039872	-0.038343	0.593692	0.453303	0.543070	0.518088	10.400000	0.099681	0.000000
0.099999	0.001488	0.039840	-0.038314	0.593808	0.451958	0.543061	0.518092	10.500000	0.099601	0.000000
0.099999	0.001408	0.039808	-0.038284	0.592786	0.451120	0.543093	0.518040	10.600000	0.099521	0.000000
0.099998	0.001329	0.039776	-0.038254	0.592813	0.451499	0.543075	0.518008	10.700000	0.099441	0.000000
0.099998	0.001249	0.039744	-0.038225	0.592557	0.451556	0.543009	0.517994	10.800000	0.099361	0.000000
0.099997	0.001170	0.039712	-0.038195	0.592085	0.451081	0.543003	0.517954	10.900000	0.099281	0.000000
0.099997	0.001091	0.039680	-0.038166	0.591858	0.451004	0.543051	0.517904	11.000000	0.099201	0.000000
0.099996	0.001011	0.039648	-0.038136	0.592487	0.450797	0.543064	0.517881	11.100000	0.099121	0.000000
0.099995	0.000932	0.039616	-0.038106	0.592782	0.451772	0.543049	0.517801	11.200000	0.099041	0.000000
0.099995	0.000853	0.039584	-0.038077	0.593523	0.452408	0.543021	0.517738	11.300000	0.098961	0.000000
0.099994	0.000774	0.039552	-0.038047	0.593515	0.452441	0.542994	0.517653	11.400000	0.098881	0.000000
0.099993	0.000695	0.039520	-0.038018	0.593480	0.453124	0.542970	0.517616	11.500000	0.098801	0.000000
0.099992	0.000616	0.039488	-0.037988	0.593341	0.452543	0.542886	0.517581	11.600000	0.098720	0.000000
0.099991	0.000537	0.039456	-0.037958	0.594030	0.453339	0.542908	0.517496	11.700000	0.098640	0.000000
0.099990	0.000458	0.039424	-0.037929	0.593940	0.453252	0.542873	0.517409	11.800000	0.098560	0.000000
0.099988	0.000379	0.039392	-0.037899	0.594123	0.454307	0.542850	0.517327	11.900000	0.098480	0.000000
0.099987	0.000300	0.039360	-0.037869	0.594504	0.454542	0.542836	0.517230	12.000000	0.098400	0.000000
0.099986	0.000222	0.039328	-0.037840	0.594173	0.453115	0.542788	0.517169	12.100000	0.098320	0.000000
0.099985	0.000143	0.039296	-0.037810	0.594169	0.454325	0.542722	0.517078	12.200000	0.098240	0.000000
0.099983	0.000064	0.039264	-0.037781	0.594993	0.453702	0.542669	0.517011	12.300000	0.098160	0.000000
0.099982	-0.000014	0.039232	-0.037751	0.594570	0.453909	0.542637	0.516894	12.400000	0.098080	0.000000
0.099980	-0.000093	0.039200	-0.037721	0.594457	0.453906	0.542528	0.516782	12.500000	0.098000	0.000000
0.099978	-0.000171	0.039168	-0.037692	0.594682	0.454470	0.542479	0.516688	12.600000	0.097920	0.000000
0.099977	-0.000249	0.039136	-0.037662	0.594553	0.454599	0.542471	0.516537	12.700000	0.097840	0.000000
0.099975	-0.000328	0.039104	-0.037632	0.595036	0.454891	0.542453	0.516449	12.800000	0.097760	0.000000
0.099973	-0.000406	0.039072	-0.037603	0.595241	0.455014	0.542393	0.516392	12.900000	0.097680	0.000000
0.099971	-0.000484	0.039040	-0.037573	0.595435	0.455601	0.542328	0.516308	13.000000	0.097600	0.000000
0.099969	-0.000562	0.039008	-0.037544	0.595516	0.455538	0.542297	0.516159	13.100000	0.097520	0.000000
0.099967	-0.000640	0.038976	-0.037514	0.596152	0.456061	0.542277	0.516040	13.200000	0.097440	0.000000
0.099965	-0.000718	0.038944	-0.037484	0.596009	0.456543	0.542218	0.515974	13.300000	0.097359	0.000000
0.099963	-0.000796	0.038912	-0.037455	0.595681	0.455512	0.542125	0.515888	13.400000	0.097279	0.000000
0.099961	-0.000874	0.038880	-0.037425	0.595415	0.455377	0.542061	0.515739	13.500000	0.097199	0.000000
0.099959	-0.000952	0.038848	-0.037395	0.595629	0.455761	0.542003	0.515600	13.600000	0.097119	0.000000
0.099956	-0.001029	0.038816	-0.037366	0.595899	0.456345	0.541965	0.515482	13.700000	0.097039	0.000000
0.099954	-0.001107	0.038784	-0.037336	0.596090	0.456223	0.541879	0.515310	13.800000	0.096959	0.000000
0.099951	-0.001185	0.038752	-0.037306	0.596609	0.456521	0.541845	0.515176	13.900000	0.096879	0.000000
0.099949	-0.001262	0.038720	-0.037277	0.596594	0.456691	0.541777	0.515029	14.000000	0.096799	0.000000
0.099946	-0.001340	0.038688	-0.037247	0.596509	0.456993	0.541697	0.514898	14.100000	0.096719	0.000000
0.099944	-0.001417	0.038656	-0.037217	0.596616	0.456443	0.541626	0.514819	14.200000	0.096639	0.000000
0.099941	-0.001495	0.038624	-0.037188	0.596925	0.457282	0.541515	0.514722	14.300000	0.096559	0.000000
0.099938	-0.001572	0.038592	-0.037158	0.597296	0.457431	0.541427	0.514599	14.400000	0.096479	0.000000
0.099935	-0.001649	0.038560	-0.037128	0.597227	0.457240	0.541372	0.514434	14.500000	0.096399	0.000000
0.099932	-0.001727	0.038528	-0.037099	0.597798	0.458082	0.541291	0.514302	14.600000	0.096319	0.000000
0.099929	-0.001804	0.038496	-0.037069	0.598161	0.458950	0.541200	0.514199	14.700000	0.096239	0.000000
0.099926	-0.001881	0.038464	-0.037039	0.597841	0.458305	0.541106	0.514100	14.800000	0.096159	0.000000
0.099923	-0.001958	0.038432	-0.037010	0.598655	0.459611	0.541005	0.513969	14.900000	0.096079	0.000000
0.099920	-0.002035	0.038400	-0.036980	0.598172	0.458747	0.540925	0.513849	15.000000	0.095999	0.000000
0.099917	-0.002112	0.038368	-0.036950	0.598027	0.458255	0.540888	0.513726	15.100000	0.095919	0.000000
0.099913	-0.002189	0.038336	-0.036921	0.598049	0.458039	0.540811	0.513613	15.200000	0.095838	0.000000
0.099910	-0.002265	0.038304	-0.036891	0.597951	0.458651	0.540743	0.513498	15.300000	0.095758	0.000000
0.099907	-0.002342	0.038272	-0.036861	0.598174	0.458737	0.540633	0.513384	15.400000	0.095678	0.000000
0.099903	-0.002419	0.038240	-0.036832	0.598768	0.459317	0.540568	0.513207	15.500000	0.095598	0.000000
0.099900	-0.002495	0.038208	-0.036802	0.598318	0.459046	0.540520	0.513042	15.600000	0.095518	0.000000
0.099896	-0.002572	0.038176	-0.036772	0.598754	0.459073	0.540439	0.512921	15.700000	0.095438	0.000000
0.099892	-0.002649	0.038144	-0.036742	0.599070	0.459372	0.540302	0.512747	15.800000	0.095358	0.000000
0.099889	-0.002725	0.038112	-0.036713	0.599005	0.459927	0.540201	0.512622	15.900000	0.095278	0.000000
0.099885	-0.002801	0.038080	-0.036683	0.598960	0.458955	0.540150	0.512472	16.000000	0.095198	0.000000
0.099881	-0.002878	0.038048	-0.036653	0.598975	0.458833	0.540103	0.512282	16.100000	0.095118	0.000000
0.099877	-0.002954	0.038016	-0.036624	0.599234	0.459573	0.539980	0.512120	16.200000	0.095038	0.000000
0.099873	-0.003030	0.037984	-0.036594	0.599033	0.458720	0.539893	0.511982	16.300000	0.094958	0.000000
0.099869	-0.003106	0.037952	-0.036564	0.600115	0.460469	0.539799	0.511807	16.400000	0.094878	0.000000
0.099865	-0.003182	0.037920	-0.036535	0.600846	0.461952	0.539723	0.511680	16.500000	0.094798	0.000000
0.099861	-0.003258	0.037888	-0.036505	0.600927	0.461951	0.539616	0.511583	16.600000	0.094718	0.000000
0.099856	-0.003334	0.037856	-0.036475	0.601406	0.462516	0.539504	0.511457	16.700000	0.094638	0.000000
0.099852	-0.003410	0.037824	-0.036445	0.601513	0.462886	0.539419	0.511304	16.800000	0.094558	0.000000
0.099848	-0.003486	0.037792	-0.036416	0.601471	0.463102	0.539321	0.511149	16.900000	0.094478	0.000000
0.099843	-0.003562	0.037760	-0.036386	0.601284	0.462957	0.539206	0.511040	17.000000	0.094398	0.000000
0.099839	-0.003638	0.037728	-0.036356	0.601251	0.462345	0.539077	0.510894	17.100000	0.094318	0.000000
0.099834	-0.003713	0.037696	-0.036327	0.601343	0.462533	0.538962	0.510739	17.200000	0.094237	0.000000
0.099829	-0.003789	0.037664	-0.036297	0.601421	0.462764	0.538882	0.510612	17.300000	0.094157	0.000000
0.099825	-0.003865	0.037632	-0.036267	0.601962	0.463217	0.538801	0.510483	17.400000	0.094077	0.000000
0.099820	-0.003940	0.037600	-0.036237	0.601929	0.464214	0.538714	0.510362	17.500000	0.093997	0.000000
0.099815	-0.004015	0.037568	-0.036208	0.602161	0.464243	0.538604	0.510264	17.600000	0.093917	0.000000
0.099810	-0.004091	0.037536	-0.036178	0.602406	0.464608	0.538475	0.510119	17.700000	0.093837	0.000000
0.099805	-0.004166	0.037504	-0.036148	0.602683	0.464024	0.538387	0.509941	17.800000	0.093757	0.000000
0.099800	-0.004241	0.037472	-0.036119	0.602039	0.463979	0.538261	0.509767	17.900000	0.093677	0.000000
0.099795	-0.004317	0.037440	-0.036089	0.602379	0.463198	0.538195	0.509599	18.000000	0.093597	0.000000
0.099790	-0.004392	0.037408	-0.036059	0.602492	0.464543	0.538102	0.509484	18.100000	0.093517	0.000000
0.099785	-0.004467	0.037376	-0.036029	0.602699	0.464301	0.537960	0.509331	18.200000	0.093437	0.000000
0.099780	-0.004542	0.037344	-0.036000	0.603090	0.465229	0.537838	0.509144	18.300000	0.093357	0.000000
0.099774	-0.004617	0.037312	-0.035970	0.603808	0.466150	0.537748	0.508972	18.400000	0.093277	0.000000
0.099769	-0.004692	0.037280	-0.035940	0.603791	0.465992	0.537683	0.508837	18.500000	0.093197	0.000000
0.099763	-0.004766	0.037248	-0.035910	0.603838	0.465286	0.537583	0.508728	18.600000	0.093117	0.000000
0.099758	-0.004841	0.037216	-0.035881	0.604598	0.466467	0.537512	0.508545	18.700000	0.093037	0.000000
0.099752	-0.004916	0.037184	-0.035851	0.605036	0.466920	0.537424	0.508389	18.800000	0.092957	0.000000
0.099747	-0.004991	0.037152	-0.035821	0.605255	0.467349	0.537292	0.508239	18.900000	0.092877	0.000000
0.099741	-0.005065	0.037120	-0.035791	0.605787	0.468216	0.537174	0.508078	19.000000	0.092797	0.000000
0.099735	-0.005140	0.037088	-0.035762	0.605469	0.467846	0.537044	0.507937	19.100000	0.092717	0.000000
0.099729	-0.005214	0.037056	-0.035732	0.605671	0.468102	0.536900	0.507793	19.200000	0.092637	0.000000
0.099723	-0.005289	0.037024	-0.035702	0.605934	0.468784	0.536801	0.507597	19.300000	0.092557	0.000000
0.099717	-0.005363	0.036992	-0.035672	0.605354	0.468082	0.536700	0.507426	19.400000	0.092476	0.000000
0.099711	-0.005437	0.036960	-0.035643	0.605290	0.467826	0.536550	0.507279	19.500000	0.092396	0.000000
0.099705	-0.005512	0.036928	-0.035613	0.605655	0.467877	0.536456	0.507081	19.600000	0.092316	0.000000
0.099699	-0.005586	0.036896	-0.035583	0.606140	0.468910	0.536377	0.506871	19.700000	0.092236	0.000000
0.099693	-0.005660	0.036864	-0.035553	0.606277	0.469218	0.536284	0.506694	19.800000	0.092156	0.000000
0.099686	-0.005734	0.036832	-0.035524	0.606355	0.469442	0.536141	0.506509	19.900000	0.092076	0.000000
0.099680	-0.005808	0.036800	-0.035494	0.606294	0.469889	0.536001	0.506344	20.000000	0.091996	0.000000
0.099674	-0.005882	0.036768	-0.035464	0.606226	0.468839	0.535870	0.506210	20.100000	0.091916	0.000000
0.099667	-0.005956	0.036736	-0.035434	0.606188	0.469446	0.535773	0.505993	20.200000	0.091836	0.000000
0.099661	-0.006030	0.036704	-0.035405	0.606723	0.469650	0.535643	0.505871	20.300000	0.091756	0.000000
0.099654	-0.006103	0.036672	-0.035375	0.607557	0.470832	0.535547	0.505683	20.400000	0.091676	0.000000
0.099647	-0.006177	0.036640	-0.035345	0.607325	0.470828	0.535452	0.505526	20.500000	0.091596	0.000000
0.099640	-0.006251	0.036608	-0.035315	0.607430	0.470310	0.535304	0.505381	20.600000	0.091516	0.000000
0.099634	-0.006324	0.036576	-0.035285	0.607380	0.470691	0.535209	0.505206	20.700000	0.091436	0.000000
0.099627	-0.006398	0.036544	-0.035256	0.607427	0.470672	0.535133	0.505077	20.800000	0.091356	0.000000
0.099620	-0.006471	0.036512	-0.035226	0.607455	0.470746	0.535045	0.504925	20.900000	0.091276	0.000000
0.099613	-0.006545	0.036480	-0.035196	0.607860	0.470831	0.534929	0.504718	21.000000	0.091196	0.000000
0.099606	-0.006618	0.036448	-0.035166	0.608111	0.471279	0.534761	0.504567	21.100000	0.091116	0.000000
0.099599	-0.006691	0.036416	-0.035136	0.608174	0.472227	0.534641	0.504411	21.200000	0.091036	0.000000
0.099591	-0.006764	0.036384	-0.035107	0.608201	0.472609	0.534540	0.504240	21.300000	0.090956	0.000000
0.099584	-0.006838	0.036352	-0.035077	0.609203	0.473710	0.534433	0.504074	21.400000	0.090876	0.000000
0.099577	-0.006911	0.036320	-0.035047	0.609313	0.473314	0.534322	0.503900	21.500000	0.090796	0.000000
0.099569	-0.006984	0.036288	-0.035017	0.609405	0.473193	0.534209	0.503747	21.600000	0.090716	0.000000
0.099562	-0.007057	0.036256	-0.034987	0.610241	0.474038	0.534102	0.503561	21.700000	0.090636	0.000000
0.099554	-0.007130	0.036224	-0.034958	0.610154	0.474336	0.534008	0.503379	21.800000	0.090555	0.000000
0.099547	-0.007203	0.036192	-0.034928	0.610244	0.474672	0.533863	0.503216	21.900000	0.090475	0.000000
0.099539	-0.007275	0.036160	-0.034898	0.610319	0.474892	0.533756	0.503047	22.000000	0.090395	0.000000
0.099531	-0.007348	0.036128	-0.034868	0.609751	0.474631	0.533640	0.502880	22.100000	0.090315	0.000000
0.099524	-0.007421	0.036096	-0.034838	0.610251	0.475595	0.533509	0.502709	22.200000	0.090235	0.000000
0.099516	-0.007493	0.036064	-0.034809	0.610829	0.475985	0.533342	0.502567	22.300000	0.090155	0.000000
0.099508	-0.007566	0.036032	-0.034779	0.610656	0.475038	0.533197	0.502412	22.400000	0.090075	0.000000
0.099500	-0.007639	0.036000	-0.034749	0.610734	0.475167	0.533051	0.502198	22.500000	0.089995	0.000000
0.099492	-0.007711	0.035968	-0.034719	0.610666	0.474779	0.532970	0.502011	22.600000	0.089915	0.000000
0.099484	-0.007783	0.035936	-0.034689	0.610838	0.475506	0.532864	0.501820	22.700000	0.089835	0.000000
0.099476	-0.007856	0.035904	-0.034660	0.611598	0.476256	0.532748	0.501641	22.800000	0.089755	0.000000
0.099467	-0.007928	0.035872	-0.034630	0.612058	0.477844	0.532611	0.501482	22.900000	0.089675	0.000000
0.099459	-0.008000	0.035840	-0.034600	0.611729	0.476566	0.532456	0.501334	23.000000	0.089595	0.000000
0.099451	-0.008072	0.035808	-0.034570	0.611790	0.477377	0.532307	0.501197	23.100000	0.089515	0.000000
0.099442	-0.008144	0.035776	-0.034540	0.612033	0.476830	0.532214	0.501005	23.200000	0.089435	0.000000
0.099434	-0.008216	0.035744	-0.034510	0.612850	0.478325	0.532089	0.500818	23.300000	0.089355	0.000000
0.099425	-0.008288	0.035712	-0.034481	0.613220	0.479423	0.532042	0.500644	23.400000	0.089275	0.000000
0.099417	-0.008360	0.035680	-0.034451	0.612881	0.478091	0.531906	0.500492	23.500000	0.089195	0.000000
0.099408	-0.008432	0.035648	-0.034421	0.613133	0.478932	0.531758	0.500325	23.600000	0.089115	0.000000
0.099399	-0.008504	0.035616	-0.034391	0.613185	0.478336	0.531673	0.500161	23.700000	0.089035	0.000000
0.099391	-0.008576	0.035584	-0.034361	0.613076	0.478796	0.531530	0.499977	23.800000	0.088955	0.000000
0.099382	-0.008647	0.035552	-0.034331	0.613014	0.478677	0.531408	0.499819	23.900000	0.088875	0.000000
0.099373	-0.008719	0.035520	-0.034302	0.613463	0.479351	0.531265	0.499646	24.000000	0.088795	0.000000
0.099364	-0.008790	0.035488	-0.034272	0.613610	0.479487	0.531102	0.499490	24.100000	0.088715	0.000000
0.099355	-0.008862	0.035456	-0.034242	0.614184	0.479247	0.530996	0.499336	24.200000	0.088635	0.000000
0.099346	-0.008933	0.035424	-0.034212	0.614627	0.480644	0.530866	0.499162	24.300000	0.088555	0.000000
0.099336	-0.009005	0.035392	-0.034182	0.614901	0.481244	0.530778	0.498983	24.400000	0.088475	0.000000
0.099327	-0.009076	0.035360	-0.034152	0.614609	0.481125	0.530709	0.498785	24.500000	0.088395	0.000000
