mean_hx	mean_hy	mean_theta_x	mean_theta_y	corrtime_M	corr	MI	mean_E	mean_mx	mean_my	std_mx	std_my	H	T
0.086480	-0.037314	0.019200	-0.018838	0.307231	0.853664	0.993640	-0.016316	0.439765	0.390102	0.038182	0.039524	0.047993	-0.000000
0.086464	-0.037330	0.019188	-0.018826	0.315630	0.853637	0.993139	-0.016302	0.439652	0.389993	0.038213	0.039515	0.047962	0.000000
0.086447	-0.037345	0.019175	-0.018814	0.316716	0.853500	0.992993	-0.016289	0.439561	0.389899	0.038218	0.039556	0.047931	0.000000
0.086431	-0.037361	0.019163	-0.018802	0.322492	0.853599	0.993231	-0.016276	0.439488	0.389812	0.038223	0.039570	0.047900	0.000000
0.086415	-0.037377	0.019150	-0.018790	0.338887	0.853928	0.995006	-0.016263	0.439389	0.389706	0.038231	0.039581	0.047868	0.000000
0.086399	-0.037393	0.019138	-0.018778	0.335261	0.853445	0.992897	-0.016249	0.439311	0.389612	0.038254	0.039582	0.047837	0.000000
0.086382	-0.037408	0.019125	-0.018766	0.348155	0.854032	0.995420	-0.016236	0.439234	0.389488	0.038270	0.039629	0.047806	0.000000
0.086366	-0.037424	0.019113	-0.018754	0.345845	0.853898	0.994144	-0.016224	0.439132	0.389408	0.038264	0.039625	0.047775	0.000000
0.086350	-0.037440	0.019100	-0.018742	0.330293	0.853563	0.993495	-0.016210	0.439044	0.389302	0.038269	0.039645	0.047743	0.000000
0.086333	-0.037455	0.019088	-0.018730	0.321952	0.853324	0.991713	-0.016197	0.438961	0.389224	0.038265	0.039614	0.047712	0.000000
0.086317	-0.037471	0.019075	-0.018718	0.327243	0.853277	0.992533	-0.016184	0.438857	0.389122	0.038267	0.039622	0.047681	0.000000
0.086301	-0.037487	0.019062	-0.018706	0.332715	0.853507	0.992915	-0.016171	0.438814	0.389037	0.038267	0.039647	0.047650	-0.000000
0.086284	-0.037502	0.019050	-0.018694	0.324878	0.853944	0.994290	-0.016159	0.438729	0.388938	0.038276	0.039665	0.047618	0.000000
0.086268	-0.037518	0.019038	-0.018682	0.307955	0.853441	0.992284	-0.016145	0.438650	0.388864	0.038262	0.039655	0.047587	0.000000
0.086252	-0.037534	0.019025	-0.018670	0.322049	0.853140	0.991430	-0.016132	0.438595	0.388748	0.038296	0.039638	0.047556	0.000000
0.086235	-0.037549	0.019013	-0.018658	0.313534	0.853188	0.991827	-0.016119	0.438526	0.388653	0.038301	0.039661	0.047525	-0.000000
0.086219	-0.037565	0.019000	-0.018646	0.313427	0.853563	0.993280	-0.016107	0.438432	0.388570	0.038295	0.039657	0.047493	0.000000
0.086202	-0.037580	0.018987	-0.018634	0.317251	0.853868	0.994509	-0.016094	0.438327	0.388489	0.038304	0.039655	0.047462	-0.000000
0.086186	-0.037596	0.018975	-0.018622	0.326148	0.853691	0.993891	-0.016081	0.438231	0.388402	0.038291	0.039637	0.047431	-0.000000
0.086169	-0.037611	0.018963	-0.018610	0.337607	0.853891	0.994043	-0.016068	0.438159	0.388324	0.038321	0.039646	0.047400	0.000000
0.086153	-0.037627	0.018950	-0.018598	0.343529	0.853877	0.994391	-0.016055	0.438068	0.388220	0.038338	0.039648	0.047368	-0.000000
0.086137	-0.037643	0.018938	-0.018586	0.351569	0.854002	0.994998	-0.016043	0.437962	0.388112	0.038331	0.039640	0.047337	0.000000
0.086120	-0.037658	0.018925	-0.018573	0.351520	0.853745	0.993717	-0.016030	0.437873	0.388036	0.038322	0.039646	0.047306	0.000000
0.086104	-0.037674	0.018912	-0.018561	0.354776	0.853810	0.993707	-0.016017	0.437792	0.387945	0.038331	0.039650	0.047275	-0.000000
0.086087	-0.037689	0.018900	-0.018549	0.358324	0.854372	0.996581	-0.016004	0.437694	0.387856	0.038351	0.039668	0.047243	-0.000000
0.086071	-0.037705	0.018888	-0.018537	0.350131	0.854170	0.995503	-0.015991	0.437576	0.387758	0.038380	0.039647	0.047212	0.000000
0.086054	-0.037720	0.018875	-0.018525	0.345007	0.853805	0.994042	-0.015977	0.437507	0.387690	0.038394	0.039654	0.047181	-0.000000
0.086038	-0.037736	0.018862	-0.018513	0.339350	0.853739	0.994013	-0.015964	0.437413	0.387612	0.038395	0.039657	0.047150	-0.000000
0.086021	-0.037751	0.018850	-0.018501	0.334315	0.853877	0.994947	-0.015952	0.437327	0.387501	0.038382	0.039673	0.047118	0.000000
0.086005	-0.037767	0.018837	-0.018489	0.344540	0.854253	0.995676	-0.015939	0.437239	0.387402	0.038412	0.039691	0.047087	-0.000000
0.085988	-0.037782	0.018825	-0.018477	0.336086	0.854619	0.997071	-0.015927	0.437159	0.387299	0.038395	0.039713	0.047056	0.000000
0.085972	-0.037798	0.018813	-0.018465	0.331308	0.854725	0.998070	-0.015914	0.437088	0.387207	0.038386	0.039717	0.047025	0.000000
0.085955	-0.037813	0.018800	-0.018453	0.321469	0.854712	0.997725	-0.015901	0.437009	0.387094	0.038381	0.039729	0.046993	0.000000
0.085938	-0.037828	0.018787	-0.018441	0.314450	0.854633	0.997741	-0.015888	0.436923	0.387001	0.038407	0.039736	0.046962	0.000000
0.085922	-0.037844	0.018775	-0.018429	0.308652	0.854976	0.998853	-0.015875	0.436844	0.386880	0.038439	0.039743	0.046931	-0.000000
0.085905	-0.037859	0.018762	-0.018417	0.301816	0.854996	0.999790	-0.015862	0.436746	0.386777	0.038449	0.039767	0.046900	-0.000000
0.085889	-0.037875	0.018750	-0.018405	0.298957	0.855232	1.000122	-0.015849	0.436659	0.386679	0.038456	0.039794	0.046868	0.000000
0.085872	-0.037890	0.018737	-0.018393	0.290955	0.855247	1.000351	-0.015836	0.436560	0.386579	0.038487	0.039802	0.046837	-0.000000
0.085855	-0.037906	0.018725	-0.018381	0.294644	0.855069	0.999938	-0.015822	0.436460	0.386475	0.038512	0.039798	0.046806	-0.000000
0.085839	-0.037921	0.018713	-0.018369	0.307518	0.855055	1.000056	-0.015809	0.436385	0.386393	0.038515	0.039810	0.046775	-0.000000
0.085822	-0.037936	0.018700	-0.018357	0.311585	0.855072	0.999715	-0.015797	0.436294	0.386305	0.038501	0.039813	0.046743	0.000000
0.085806	-0.037952	0.018687	-0.018345	0.322994	0.855042	0.999667	-0.015784	0.436172	0.386202	0.038497	0.039834	0.046712	0.000000
0.085789	-0.037967	0.018675	-0.018333	0.331572	0.855094	0.999819	-0.015771	0.436093	0.386101	0.038525	0.039829	0.046681	0.000000
0.085772	-0.037982	0.018662	-0.018321	0.328104	0.855141	1.000478	-0.015758	0.435994	0.385978	0.038520	0.039849	0.046650	-0.000000
0.085756	-0.037998	0.018650	-0.018309	0.320459	0.854983	0.999829	-0.015745	0.435908	0.385895	0.038511	0.039854	0.046619	0.000000
0.085739	-0.038013	0.018638	-0.018296	0.324613	0.854883	0.998897	-0.015732	0.435821	0.385834	0.038525	0.039854	0.046587	-0.000000
0.085722	-0.038028	0.018625	-0.018284	0.306914	0.854858	0.999268	-0.015719	0.435745	0.385745	0.038540	0.039853	0.046556	0.000000
0.085705	-0.038044	0.018613	-0.018272	0.306741	0.855086	1.000335	-0.015706	0.435655	0.385646	0.038555	0.039872	0.046525	-0.000000
0.085689	-0.038059	0.018600	-0.018260	0.308554	0.855111	1.000384	-0.015693	0.435545	0.385559	0.038567	0.039862	0.046494	0.000000
0.085672	-0.038074	0.018588	-0.018248	0.298322	0.855455	1.001771	-0.015681	0.435471	0.385442	0.038572	0.039860	0.046462	0.000000
0.085655	-0.038089	0.018575	-0.018236	0.309725	0.855590	1.002466	-0.015669	0.435407	0.385336	0.038567	0.039855	0.046431	0.000000
0.085639	-0.038105	0.018563	-0.018224	0.314679	0.855127	1.000695	-0.015655	0.435305	0.385240	0.038576	0.039868	0.046400	0.000000
0.085622	-0.038120	0.018550	-0.018212	0.312366	0.855612	1.002937	-0.015643	0.435229	0.385120	0.038587	0.039847	0.046369	-0.000000
0.085605	-0.038135	0.018538	-0.018200	0.310535	0.855666	1.003166	-0.015630	0.435148	0.385055	0.038586	0.039875	0.046337	0.000000
0.085588	-0.038150	0.018525	-0.018188	0.310555	0.855726	1.003501	-0.015617	0.435050	0.384970	0.038607	0.039895	0.046306	0.000000
0.085571	-0.038166	0.018512	-0.018176	0.308255	0.855491	1.002687	-0.015604	0.434954	0.384882	0.038624	0.039886	0.046275	-0.000000
0.085555	-0.038181	0.018500	-0.018164	0.307580	0.855552	1.001801	-0.015590	0.434857	0.384778	0.038644	0.039936	0.046244	-0.000000
0.085538	-0.038196	0.018488	-0.018152	0.319172	0.855697	1.002988	-0.015578	0.434787	0.384645	0.038638	0.039933	0.046212	0.000000
0.085521	-0.038211	0.018475	-0.018140	0.332164	0.855845	1.003786	-0.015565	0.434664	0.384571	0.038652	0.039944	0.046181	-0.000000
0.085504	-0.038227	0.018463	-0.018128	0.327010	0.856466	1.005705	-0.015553	0.434568	0.384455	0.038669	0.039973	0.046150	0.000000
0.085487	-0.038242	0.018450	-0.018116	0.328234	0.856480	1.006879	-0.015539	0.434458	0.384361	0.038706	0.039996	0.046119	-0.000000
0.085471	-0.038257	0.018438	-0.018104	0.330436	0.856996	1.008170	-0.015527	0.434374	0.384247	0.038722	0.040019	0.046087	0.000000
0.085454	-0.038272	0.018425	-0.018092	0.323754	0.856788	1.007584	-0.015514	0.434304	0.384181	0.038703	0.040037	0.046056	0.000000
0.085437	-0.038287	0.018412	-0.018080	0.325120	0.856872	1.008665	-0.015500	0.434221	0.384088	0.038727	0.040064	0.046025	-0.000000
0.085420	-0.038302	0.018400	-0.018068	0.324846	0.857251	1.011035	-0.015488	0.434107	0.383988	0.038746	0.040089	0.045994	0.000000
0.085403	-0.038317	0.018388	-0.018056	0.317423	0.857182	1.010259	-0.015475	0.434042	0.383874	0.038766	0.040085	0.045962	0.000000
0.085386	-0.038333	0.018375	-0.018043	0.316564	0.857132	1.009336	-0.015462	0.433964	0.383784	0.038795	0.040084	0.045931	0.000000
0.085369	-0.038348	0.018363	-0.018031	0.314728	0.856748	1.007962	-0.015449	0.433861	0.383682	0.038770	0.040068	0.045900	0.000000
0.085352	-0.038363	0.018350	-0.018019	0.314408	0.856603	1.007337	-0.015436	0.433790	0.383574	0.038756	0.040079	0.045869	0.000000
0.085336	-0.038378	0.018337	-0.018007	0.306866	0.857210	1.010220	-0.015424	0.433727	0.383460	0.038781	0.040091	0.045837	-0.000000
0.085319	-0.038393	0.018325	-0.017995	0.310168	0.857182	1.010236	-0.015410	0.433619	0.383373	0.038792	0.040133	0.045806	-0.000000
0.085302	-0.038408	0.018313	-0.017983	0.298645	0.856919	1.008961	-0.015397	0.433540	0.383273	0.038807	0.040132	0.045775	0.000000
0.085285	-0.038423	0.018300	-0.017971	0.295038	0.857502	1.012143	-0.015384	0.433450	0.383176	0.038836	0.040153	0.045744	0.000000
0.085268	-0.038438	0.018287	-0.017959	0.299399	0.857684	1.012236	-0.015372	0.433346	0.383080	0.038829	0.040183	0.045712	0.000000
0.085251	-0.038453	0.018275	-0.017947	0.301712	0.857660	1.012094	-0.015359	0.433232	0.382997	0.038802	0.040209	0.045681	0.000000
0.085234	-0.038468	0.018262	-0.017935	0.307736	0.857686	1.011714	-0.015346	0.433132	0.382898	0.038827	0.040217	0.045650	-0.000000
0.085217	-0.038483	0.018250	-0.017923	0.309794	0.857228	1.010291	-0.015333	0.433054	0.382796	0.038830	0.040210	0.045619	-0.000000
0.085200	-0.038498	0.018238	-0.017911	0.310115	0.857372	1.011162	-0.015320	0.432970	0.382702	0.038838	0.040195	0.045587	0.000000
0.085183	-0.038513	0.018225	-0.017899	0.302897	0.857408	1.011336	-0.015308	0.432869	0.382637	0.038842	0.040188	0.045556	-0.000000
0.085166	-0.038528	0.018212	-0.017887	0.303058	0.857408	1.011627	-0.015295	0.432792	0.382528	0.038853	0.040213	0.045525	0.000000
0.085149	-0.038543	0.018200	-0.017875	0.298829	0.857602	1.013149	-0.015282	0.432718	0.382474	0.038865	0.040217	0.045494	0.000000
0.085132	-0.038558	0.018187	-0.017863	0.301564	0.857671	1.012504	-0.015269	0.432610	0.382376	0.038867	0.040209	0.045462	-0.000000
0.085115	-0.038573	0.018175	-0.017851	0.293125	0.857629	1.012266	-0.015256	0.432515	0.382285	0.038869	0.040240	0.045431	0.000000
0.085098	-0.038588	0.018162	-0.017839	0.295192	0.857406	1.011098	-0.015243	0.432441	0.382170	0.038885	0.040223	0.045400	0.000000
0.085081	-0.038603	0.018150	-0.017826	0.303692	0.857854	1.012836	-0.015231	0.432354	0.382078	0.038911	0.040243	0.045369	-0.000000
0.085063	-0.038618	0.018138	-0.017814	0.307927	0.858018	1.014006	-0.015218	0.432250	0.381958	0.038931	0.040259	0.045338	0.000000
0.085046	-0.038633	0.018125	-0.017802	0.317686	0.858023	1.013835	-0.015205	0.432150	0.381864	0.038951	0.040241	0.045306	-0.000000
0.085029	-0.038648	0.018112	-0.017790	0.308531	0.857749	1.013271	-0.015192	0.432071	0.381775	0.038925	0.040231	0.045275	0.000000
0.085012	-0.038663	0.018100	-0.017778	0.315009	0.857836	1.013419	-0.015179	0.431961	0.381640	0.038947	0.040262	0.045244	-0.000000
0.084995	-0.038678	0.018087	-0.017766	0.320572	0.858062	1.014736	-0.015167	0.431889	0.381560	0.038964	0.040267	0.045213	-0.000000
0.084978	-0.038693	0.018075	-0.017754	0.308001	0.858128	1.015165	-0.015154	0.431806	0.381487	0.039003	0.040268	0.045181	-0.000000
0.084961	-0.038708	0.018063	-0.017742	0.301763	0.857842	1.013901	-0.015141	0.431702	0.381398	0.038999	0.040270	0.045150	0.000000
0.084944	-0.038722	0.018050	-0.017730	0.290452	0.857785	1.013508	-0.015128	0.431641	0.381300	0.039008	0.040277	0.045119	-0.000000
0.084927	-0.038737	0.018037	-0.017718	0.289751	0.858338	1.016028	-0.015116	0.431569	0.381195	0.038998	0.040295	0.045088	0.000000
0.084909	-0.038752	0.018025	-0.017706	0.287487	0.858209	1.015561	-0.015103	0.431462	0.381105	0.039002	0.040296	0.045056	-0.000000
0.084892	-0.038767	0.018012	-0.017694	0.276007	0.858541	1.016973	-0.015090	0.431360	0.381001	0.039003	0.040321	0.045025	-0.000000
0.084875	-0.038782	0.018000	-0.017682	0.278699	0.858163	1.016347	-0.015077	0.431284	0.380938	0.039019	0.040342	0.044994	0.000000
0.084858	-0.038797	0.017988	-0.017670	0.276016	0.858042	1.015307	-0.015064	0.431197	0.380832	0.039001	0.040341	0.044963	0.000000
0.084841	-0.038811	0.017975	-0.017658	0.277950	0.858252	1.015741	-0.015052	0.431088	0.380722	0.039007	0.040348	0.044931	0.000000
0.084823	-0.038826	0.017963	-0.017646	0.273974	0.858595	1.017031	-0.015039	0.431024	0.380622	0.039024	0.040335	0.044900	0.000000
0.084806	-0.038841	0.017950	-0.017633	0.278739	0.858936	1.018474	-0.015027	0.430963	0.380546	0.039023	0.040333	0.044869	-0.000000
0.084789	-0.038856	0.017937	-0.017621	0.286359	0.858593	1.016623	-0.015014	0.430875	0.380448	0.039045	0.040318	0.044838	0.000000
0.084772	-0.038871	0.017925	-0.017609	0.290925	0.858874	1.017409	-0.015002	0.430779	0.380335	0.039065	0.040319	0.044806	0.000000
0.084754	-0.038885	0.017913	-0.017597	0.282843	0.858864	1.018592	-0.014988	0.430682	0.380237	0.039090	0.040348	0.044775	0.000000
0.084737	-0.038900	0.017900	-0.017585	0.276301	0.858987	1.018780	-0.014976	0.430598	0.380129	0.039099	0.040345	0.044744	-0.000000
0.084720	-0.038915	0.017888	-0.017573	0.272961	0.858990	1.019095	-0.014963	0.430500	0.380029	0.039095	0.040345	0.044713	0.000000
0.084703	-0.038930	0.017875	-0.017561	0.273064	0.858809	1.018296	-0.014950	0.430412	0.379946	0.039107	0.040355	0.044681	-0.000000
0.084685	-0.038944	0.017862	-0.017549	0.265827	0.858644	1.017576	-0.014937	0.430293	0.379852	0.039104	0.040360	0.044650	-0.000000
0.084668	-0.038959	0.017850	-0.017537	0.269595	0.858716	1.017137	-0.014925	0.430216	0.379755	0.039091	0.040359	0.044619	0.000000
0.084651	-0.038974	0.017837	-0.017525	0.266618	0.858695	1.017650	-0.014912	0.430093	0.379648	0.039098	0.040380	0.044588	-0.000000
0.084633	-0.038988	0.017825	-0.017513	0.276076	0.858550	1.016689	-0.014899	0.430027	0.379550	0.039106	0.040398	0.044556	-0.000000
0.084616	-0.039003	0.017813	-0.017501	0.274962	0.858749	1.017310	-0.014887	0.429921	0.379425	0.039107	0.040373	0.044525	0.000000
0.084599	-0.039018	0.017800	-0.017489	0.259262	0.858819	1.017988	-0.014874	0.429840	0.379297	0.039108	0.040386	0.044494	-0.000000
0.084581	-0.039032	0.017788	-0.017477	0.260874	0.858978	1.019884	-0.014861	0.429744	0.379185	0.039143	0.040415	0.044463	0.000000
0.084564	-0.039047	0.017775	-0.017465	0.275046	0.858964	1.019051	-0.014848	0.429599	0.379089	0.039134	0.040437	0.044431	0.000000
0.084547	-0.039062	0.017762	-0.017452	0.278858	0.858863	1.018251	-0.014835	0.429514	0.379005	0.039143	0.040443	0.044400	-0.000000
0.084529	-0.039076	0.017750	-0.017440	0.276941	0.858874	1.018714	-0.014822	0.429449	0.378887	0.039155	0.040476	0.044369	0.000000
0.084512	-0.039091	0.017738	-0.017428	0.283294	0.858922	1.018500	-0.014809	0.429353	0.378808	0.039172	0.040470	0.044338	0.000000
0.084495	-0.039106	0.017725	-0.017416	0.296354	0.858632	1.018261	-0.014796	0.429289	0.378727	0.039177	0.040457	0.044306	-0.000000
0.084477	-0.039120	0.017712	-0.017404	0.293253	0.859181	1.021058	-0.014784	0.429203	0.378651	0.039182	0.040497	0.044275	-0.000000
0.084460	-0.039135	0.017700	-0.017392	0.294012	0.859342	1.020633	-0.014772	0.429126	0.378551	0.039206	0.040487	0.044244	0.000000
0.084442	-0.039149	0.017687	-0.017380	0.296810	0.859586	1.022373	-0.014759	0.429032	0.378491	0.039224	0.040487	0.044213	0.000000
0.084425	-0.039164	0.017675	-0.017368	0.288292	0.859291	1.020094	-0.014746	0.428911	0.378361	0.039229	0.040511	0.044181	-0.000000
0.084407	-0.039179	0.017663	-0.017356	0.293844	0.859508	1.020677	-0.014733	0.428791	0.378255	0.039230	0.040532	0.044150	0.000000
0.084390	-0.039193	0.017650	-0.017344	0.293838	0.859928	1.023765	-0.014721	0.428700	0.378132	0.039264	0.040551	0.044119	0.000000
0.084372	-0.039208	0.017638	-0.017332	0.293769	0.859937	1.023624	-0.014708	0.428595	0.378026	0.039263	0.040550	0.044088	-0.000000
0.084355	-0.039222	0.017625	-0.017320	0.300014	0.859773	1.022820	-0.014695	0.428496	0.377925	0.039290	0.040551	0.044057	0.000000
0.084337	-0.039237	0.017612	-0.017308	0.302497	0.859866	1.023347	-0.014683	0.428418	0.377826	0.039288	0.040560	0.044025	-0.000000
0.084320	-0.039251	0.017600	-0.017296	0.302500	0.859824	1.022979	-0.014669	0.428328	0.377715	0.039307	0.040598	0.043994	0.000000
0.084302	-0.039266	0.017588	-0.017284	0.296896	0.859984	1.024134	-0.014657	0.428257	0.377583	0.039295	0.040578	0.043963	0.000000
0.084285	-0.039280	0.017575	-0.017271	0.292149	0.860173	1.024759	-0.014645	0.428166	0.377506	0.039305	0.040576	0.043932	-0.000000
0.084267	-0.039295	0.017563	-0.017259	0.294760	0.860002	1.024080	-0.014632	0.428066	0.377414	0.039314	0.040599	0.043900	0.000000
0.084250	-0.039309	0.017550	-0.017247	0.289865	0.860131	1.024341	-0.014620	0.427975	0.377332	0.039308	0.040589	0.043869	-0.000000
0.084232	-0.039324	0.017537	-0.017235	0.285380	0.860394	1.025549	-0.014607	0.427913	0.377218	0.039328	0.040617	0.043838	-0.000000
0.084215	-0.039338	0.017525	-0.017223	0.288552	0.860315	1.025719	-0.014594	0.427815	0.377157	0.039323	0.040627	0.043807	0.000000
0.084197	-0.039353	0.017512	-0.017211	0.283592	0.859999	1.023904	-0.014581	0.427709	0.377053	0.039303	0.040619	0.043775	0.000000
0.084180	-0.039367	0.017500	-0.017199	0.280723	0.860273	1.025359	-0.014569	0.427635	0.376928	0.039336	0.040637	0.043744	-0.000000
0.084162	-0.039382	0.017488	-0.017187	0.274135	0.860577	1.026714	-0.014556	0.427562	0.376807	0.039367	0.040619	0.043713	-0.000000
0.084145	-0.039396	0.017475	-0.017175	0.277482	0.860274	1.025562	-0.014543	0.427458	0.376721	0.039379	0.040634	0.043682	0.000000
0.084127	-0.039411	0.017462	-0.017163	0.277603	0.860096	1.024815	-0.014530	0.427370	0.376639	0.039384	0.040644	0.043650	0.000000
0.084109	-0.039425	0.017450	-0.017151	0.282819	0.860274	1.025463	-0.014518	0.427267	0.376551	0.039382	0.040657	0.043619	-0.000000
0.084092	-0.039439	0.017437	-0.017139	0.277882	0.860538	1.026799	-0.014506	0.427170	0.376455	0.039394	0.040652	0.043588	-0.000000
0.084074	-0.039454	0.017425	-0.017127	0.284158	0.860618	1.027392	-0.014493	0.427092	0.376351	0.039404	0.040672	0.043557	-0.000000
0.084056	-0.039468	0.017413	-0.017114	0.286467	0.860836	1.027868	-0.014480	0.426993	0.376247	0.039412	0.040712	0.043525	0.000000
0.084039	-0.039482	0.017400	-0.017102	0.282675	0.860944	1.028243	-0.014468	0.426910	0.376155	0.039415	0.040714	0.043494	-0.000000
0.084021	-0.039497	0.017388	-0.017090	0.285551	0.861044	1.028873	-0.014455	0.426812	0.376053	0.039452	0.040719	0.043463	0.000000
0.084003	-0.039511	0.017375	-0.017078	0.289256	0.861075	1.029594	-0.014442	0.426710	0.375973	0.039472	0.040729	0.043432	0.000000
0.083986	-0.039526	0.017362	-0.017066	0.280782	0.861239	1.030878	-0.014430	0.426602	0.375901	0.039470	0.040718	0.043400	-0.000000
0.083968	-0.039540	0.017350	-0.017054	0.278625	0.861364	1.031016	-0.014418	0.426507	0.375800	0.039471	0.040706	0.043369	0.000000
0.083950	-0.039554	0.017338	-0.017042	0.267715	0.861093	1.029517	-0.014405	0.426406	0.375691	0.039466	0.040705	0.043338	0.000000
0.083933	-0.039569	0.017325	-0.017030	0.262858	0.861563	1.031614	-0.014393	0.426338	0.375613	0.039476	0.040704	0.043307	-0.000000
0.083915	-0.039583	0.017313	-0.017018	0.266046	0.861303	1.030632	-0.014380	0.426256	0.375478	0.039484	0.040706	0.043275	0.000000
0.083897	-0.039597	0.017300	-0.017006	0.268541	0.861263	1.029989	-0.014366	0.426135	0.375383	0.039507	0.040742	0.043244	0.000000
0.083879	-0.039611	0.017287	-0.016994	0.263511	0.861510	1.031001	-0.014354	0.426044	0.375284	0.039518	0.040761	0.043213	-0.000000
0.083862	-0.039626	0.017275	-0.016982	0.261882	0.861745	1.032179	-0.014341	0.425941	0.375173	0.039556	0.040754	0.043182	0.000000
0.083844	-0.039640	0.017262	-0.016970	0.254987	0.861502	1.032301	-0.014328	0.425848	0.375098	0.039546	0.040774	0.043150	-0.000000
0.083826	-0.039654	0.017250	-0.016957	0.249202	0.861586	1.032530	-0.014316	0.425789	0.374988	0.039558	0.040789	0.043119	0.000000
0.083808	-0.039668	0.017238	-0.016945	0.246705	0.861882	1.033944	-0.014304	0.425679	0.374899	0.039559	0.040802	0.043088	0.000000
0.083791	-0.039683	0.017225	-0.016933	0.246114	0.861660	1.032761	-0.014291	0.425572	0.374801	0.039552	0.040785	0.043057	-0.000000
0.083773	-0.039697	0.017212	-0.016921	0.238358	0.861904	1.032999	-0.014279	0.425508	0.374686	0.039565	0.040816	0.043025	0.000000
0.083755	-0.039711	0.017200	-0.016909	0.236872	0.861884	1.033442	-0.014266	0.425422	0.374588	0.039579	0.040838	0.042994	0.000000
0.083737	-0.039725	0.017187	-0.016897	0.237181	0.861650	1.032392	-0.014253	0.425334	0.374497	0.039576	0.040847	0.042963	-0.000000
0.083719	-0.039740	0.017175	-0.016885	0.241114	0.861697	1.032356	-0.014240	0.425254	0.374367	0.039584	0.040877	0.042932	0.000000
0.083702	-0.039754	0.017163	-0.016873	0.237358	0.861813	1.033170	-0.014227	0.425150	0.374256	0.039598	0.040890	0.042900	0.000000
0.083684	-0.039768	0.017150	-0.016861	0.242455	0.861957	1.034550	-0.014214	0.425042	0.374165	0.039633	0.040915	0.042869	-0.000000
0.083666	-0.039782	0.017138	-0.016849	0.235986	0.862353	1.036012	-0.014202	0.424944	0.374075	0.039647	0.040897	0.042838	-0.000000
0.083648	-0.039796	0.017125	-0.016837	0.234750	0.861927	1.033500	-0.014189	0.424857	0.373956	0.039649	0.040926	0.042807	0.000000
0.083630	-0.039810	0.017112	-0.016825	0.237733	0.862337	1.035321	-0.014177	0.424753	0.373840	0.039658	0.040941	0.042776	-0.000000
0.083612	-0.039825	0.017100	-0.016813	0.229654	0.862486	1.036434	-0.014165	0.424671	0.373727	0.039661	0.040935	0.042744	0.000000
0.083594	-0.039839	0.017088	-0.016800	0.234483	0.862467	1.036309	-0.014152	0.424579	0.373642	0.039660	0.040944	0.042713	-0.000000
0.083576	-0.039853	0.017075	-0.016788	0.239090	0.862672	1.036864	-0.014140	0.424477	0.373537	0.039665	0.040939	0.042682	0.000000
0.083558	-0.039867	0.017063	-0.016776	0.241439	0.862597	1.037134	-0.014127	0.424396	0.373454	0.039662	0.040964	0.042651	0.000000
0.083541	-0.039881	0.017050	-0.016764	0.242449	0.862525	1.036837	-0.014114	0.424312	0.373376	0.039658	0.040969	0.042619	0.000000
0.083523	-0.039895	0.017037	-0.016752	0.245367	0.862354	1.035800	-0.014101	0.424199	0.373273	0.039681	0.040990	0.042588	0.000000
0.083505	-0.039909	0.017025	-0.016740	0.246428	0.862226	1.035364	-0.014089	0.424089	0.373167	0.039667	0.040997	0.042557	-0.000000
0.083487	-0.039923	0.017013	-0.016728	0.242789	0.862476	1.036640	-0.014076	0.423998	0.373082	0.039697	0.040980	0.042526	0.000000
0.083469	-0.039937	0.017000	-0.016716	0.237638	0.862614	1.037433	-0.014064	0.423895	0.373013	0.039683	0.041004	0.042494	-0.000000
0.083451	-0.039951	0.016988	-0.016704	0.238445	0.862901	1.039094	-0.014052	0.423807	0.372922	0.039706	0.041009	0.042463	0.000000
0.083433	-0.039965	0.016975	-0.016692	0.241185	0.863110	1.039594	-0.014040	0.423684	0.372820	0.039711	0.041015	0.042432	-0.000000
0.083415	-0.039979	0.016962	-0.016680	0.257349	0.862735	1.037849	-0.014026	0.423604	0.372723	0.039728	0.041015	0.042401	-0.000000
0.083397	-0.039993	0.016950	-0.016667	0.262238	0.862538	1.036852	-0.014014	0.423505	0.372614	0.039727	0.040994	0.042369	0.000000
0.083379	-0.040008	0.016937	-0.016655	0.254973	0.862952	1.039533	-0.014001	0.423437	0.372528	0.039765	0.041020	0.042338	-0.000000
0.083361	-0.040022	0.016925	-0.016643	0.259127	0.863136	1.039680	-0.013989	0.423342	0.372433	0.039777	0.041047	0.042307	-0.000000
0.083343	-0.040036	0.016913	-0.016631	0.264028	0.863034	1.039448	-0.013976	0.423244	0.372315	0.039775	0.041050	0.042276	0.000000
0.083325	-0.040050	0.016900	-0.016619	0.264482	0.863301	1.039993	-0.013963	0.423168	0.372202	0.039787	0.041088	0.042244	-0.000000
0.083307	-0.040063	0.016887	-0.016607	0.255675	0.863233	1.040739	-0.013951	0.423065	0.372096	0.039787	0.041098	0.042213	-0.000000
0.083289	-0.040077	0.016875	-0.016595	0.251655	0.863336	1.040977	-0.013938	0.422969	0.372013	0.039809	0.041095	0.042182	-0.000000
0.083271	-0.040091	0.016862	-0.016583	0.245441	0.863419	1.040555	-0.013926	0.422880	0.371870	0.039809	0.041092	0.042151	-0.000000
0.083252	-0.040105	0.016850	-0.016571	0.258766	0.863267	1.040122	-0.013913	0.422756	0.371788	0.039842	0.041091	0.042119	-0.000000
