nc	hx	hy	theta_x	theta_y	gx	gy	BURNIN	MAX_ITER	simulation_type	simulation_method	store_arrays	mx	my	varmx	varmy	MI	file
1000	-0.027500000000000004	-0.027500000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4320307687398462	-0.4320420671147896	0.0014617998093157075	0.0014621590428219643	0.8974995899211429	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_018.pkl
1000	0.0049999999999999975	0.0049999999999999975	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.2263642012281789	0.22636455480317727	0.005452139563863864	0.005451100744244177	1.7187039139118667	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_044.pkl
1000	0.012499999999999997	0.012499999999999997	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.32734801887325965	0.32734568325827174	0.002506133440178353	0.0025039438365942334	1.229489184494705	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_050.pkl
1000	0.018750000000000003	0.018750000000000003	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.3782582963937086	0.37826205933368967	0.0018802412428760434	0.001879771004581591	1.0500228428313303	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_055.pkl
1000	0.006249999999999999	0.006249999999999999	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.25003315507983437	0.25003903394980465	0.004402088862899924	0.0044032785779647525	1.5864032396468506	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_045.pkl
1000	-0.013750000000000005	-0.013750000000000005	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.3388768856056156	-0.3388758520256208	0.002335320762134215	0.0023362049481545108	1.1860401974416988	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_029.pkl
1000	-0.0175	-0.0175	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.36918101390909486	-0.36917479195912595	0.0019763999013025315	0.0019761249310301502	1.0811502785936167	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_026.pkl
1000	-0.023750000000000004	-0.023750000000000004	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4106294666468526	-0.410632196951839	0.0016109657620135113	0.0016119664642371937	0.9557127507268195	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_021.pkl
1000	-0.025	-0.025	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4180197560249013	-0.4180255240348724	0.0015549059940400767	0.0015553593342918903	0.9342182359806799	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_020.pkl
1000	-0.030000000000000002	-0.030000000000000002	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.44506073185969636	-0.4450569565447153	0.001382384409389284	0.0013823729643952102	0.8640488962728412	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_016.pkl
1000	-0.0325	-0.0325	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4574197538229013	-0.4574261716028691	0.001313668571203947	0.0013137004084004438	0.8339643776564802	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_014.pkl
1000	-0.026250000000000002	-0.026250000000000002	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.425053788219731	-0.4250555474597221	0.001508650436034135	0.0015079690416796947	0.9159636092940246	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_019.pkl
1000	0.0	0.0	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.00021607226891967457	0.0002075987289620116	0.018544055291024153	0.018541921477517927	2.581370672602908	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_040.pkl
1000	-0.0025000000000000022	-0.0025000000000000022	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.1519646695101767	-0.15196385767518064	0.010684633769013453	0.010685883926937822	2.1542751429774665	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_038.pkl
1000	0.03	0.03	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.44511954643940205	0.4451190754244044	0.0013838978679198773	0.0013840377099686302	0.8648553835741044	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_064.pkl
1000	-0.018750000000000003	-0.018750000000000003	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.37828619329856894	-0.37829478694852603	0.0018857987315662903	0.0018865979383015656	1.0520141484099543	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_025.pkl
1000	-0.02875	-0.02875	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4386613834816931	-0.4386573956817131	0.001422020250972826	0.0014208127141365548	0.8808979676441311	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_017.pkl
1000	-0.00875	-0.00875	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.28640985786295076	-0.28639795464301016	0.003285793365157384	0.003286357544644503	1.4026411619691537	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_033.pkl
1000	0.05	0.05	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.5294492313277536	0.5294532163027338	0.0010043013749225064	0.00100372559533827	0.6819041591836772	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_080.pkl
1000	-0.0075	-0.0075	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.2695503365572483	-0.26955380221223096	0.0037458495716729667	0.0037461387641823385	1.485233265285757	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_034.pkl
1000	-0.035	-0.035	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.46908124973959364	-0.46907843481960787	0.0012549038842552109	0.0012550008398441131	0.8076619694573779	../AEData/Raw/Landau_nc1000_steadystate_sweeph/out_012.pkl
