mean_hx	mean_hy	mean_theta_x	mean_theta_y	corr	MI	mean_mx	mean_my	t	H	T
0.049120	0.049120	0.000000	0.000000	0.595764	0.455060	0.529874	0.529893	12.200000	0.098240	0.000000
0.049080	0.049080	0.000000	0.000000	0.595946	0.455576	0.529760	0.529816	12.300000	0.098160	0.000000
0.049040	0.049040	0.000000	0.000000	0.595751	0.454637	0.529658	0.529780	12.400000	0.098080	0.000000
0.049000	0.049000	0.000000	0.000000	0.595712	0.454341	0.529598	0.529726	12.500000	0.098000	0.000000
0.048960	0.048960	0.000000	0.000000	0.595811	0.455203	0.529569	0.529637	12.600000	0.097920	0.000000
0.048920	0.048920	0.000000	0.000000	0.595454	0.454703	0.529520	0.529539	12.700000	0.097840	0.000000
0.048880	0.048880	0.000000	0.000000	0.595892	0.455678	0.529435	0.529441	12.800000	0.097760	0.000000
0.048840	0.048840	0.000000	0.000000	0.596190	0.454796	0.529365	0.529376	12.900000	0.097680	0.000000
0.048800	0.048800	0.000000	0.000000	0.596004	0.455615	0.529295	0.529333	13.000000	0.097600	0.000000
0.048760	0.048760	0.000000	0.000000	0.596017	0.456014	0.529215	0.529254	13.100000	0.097520	0.000000
0.048720	0.048720	0.000000	0.000000	0.596105	0.455836	0.529131	0.529198	13.200000	0.097440	0.000000
0.048680	0.048680	0.000000	0.000000	0.596354	0.456441	0.529040	0.529177	13.300000	0.097360	0.000000
0.048640	0.048640	0.000000	0.000000	0.596819	0.455877	0.528956	0.529016	13.400000	0.097280	0.000000
0.048600	0.048600	0.000000	0.000000	0.596940	0.456708	0.528859	0.528945	13.500000	0.097200	0.000000
0.048560	0.048560	0.000000	0.000000	0.597361	0.457690	0.528785	0.528894	13.600000	0.097120	0.000000
0.048520	0.048520	0.000000	0.000000	0.597571	0.457541	0.528696	0.528768	13.700000	0.097040	0.000000
0.048480	0.048480	0.000000	0.000000	0.597813	0.458475	0.528596	0.528694	13.800000	0.096960	0.000000
0.048440	0.048440	0.000000	0.000000	0.598500	0.458635	0.528515	0.528560	13.900000	0.096880	0.000000
0.048400	0.048400	0.000000	0.000000	0.598155	0.458526	0.528451	0.528431	14.000000	0.096800	0.000000
0.048360	0.048360	0.000000	0.000000	0.598159	0.458326	0.528397	0.528304	14.100000	0.096720	0.000000
0.048320	0.048320	0.000000	0.000000	0.598245	0.459027	0.528265	0.528217	14.200000	0.096640	0.000000
0.048280	0.048280	0.000000	0.000000	0.598487	0.458871	0.528158	0.528119	14.300000	0.096560	0.000000
0.048240	0.048240	0.000000	0.000000	0.598342	0.458541	0.528035	0.528038	14.400000	0.096480	0.000000
0.048200	0.048200	0.000000	0.000000	0.598340	0.459258	0.527921	0.527929	14.500000	0.096400	0.000000
0.048160	0.048160	0.000000	0.000000	0.599428	0.459682	0.527812	0.527794	14.600000	0.096320	0.000000
0.048120	0.048120	0.000000	0.000000	0.599260	0.459831	0.527738	0.527687	14.700000	0.096240	0.000000
0.048080	0.048080	0.000000	0.000000	0.599075	0.459333	0.527637	0.527609	14.800000	0.096160	0.000000
0.048040	0.048040	0.000000	0.000000	0.599157	0.459968	0.527528	0.527521	14.900000	0.096080	0.000000
0.048000	0.048000	0.000000	0.000000	0.599260	0.459370	0.527428	0.527368	15.000000	0.096000	0.000000
0.047960	0.047960	0.000000	0.000000	0.599427	0.460591	0.527303	0.527273	15.100000	0.095920	0.000000
0.047920	0.047920	0.000000	0.000000	0.599057	0.459462	0.527201	0.527159	15.200000	0.095840	0.000000
0.047880	0.047880	0.000000	0.000000	0.598959	0.458831	0.527126	0.527023	15.300000	0.095760	0.000000
0.047840	0.047840	0.000000	0.000000	0.598997	0.459465	0.527051	0.526896	15.400000	0.095680	0.000000
0.047800	0.047800	0.000000	0.000000	0.598932	0.459522	0.526909	0.526793	15.500000	0.095600	0.000000
0.047760	0.047760	0.000000	0.000000	0.599408	0.459208	0.526784	0.526696	15.600000	0.095520	0.000000
0.047720	0.047720	0.000000	0.000000	0.599204	0.459883	0.526688	0.526572	15.700000	0.095440	0.000000
0.047680	0.047680	0.000000	0.000000	0.599529	0.460417	0.526590	0.526475	15.800000	0.095360	0.000000
0.047640	0.047640	0.000000	0.000000	0.599685	0.460572	0.526439	0.526353	15.900000	0.095280	0.000000
0.047600	0.047600	0.000000	0.000000	0.599853	0.460037	0.526313	0.526260	16.000000	0.095200	0.000000
0.047560	0.047560	0.000000	0.000000	0.599961	0.461432	0.526223	0.526141	16.100000	0.095120	0.000000
0.047520	0.047520	0.000000	0.000000	0.600477	0.461019	0.526126	0.525979	16.200000	0.095040	0.000000
0.047480	0.047480	0.000000	0.000000	0.601384	0.462516	0.526020	0.525905	16.300000	0.094960	0.000000
0.047440	0.047440	0.000000	0.000000	0.601514	0.463099	0.525889	0.525808	16.400000	0.094880	0.000000
0.047400	0.047400	0.000000	0.000000	0.601374	0.462959	0.525749	0.525666	16.500000	0.094800	0.000000
0.047360	0.047360	0.000000	0.000000	0.601361	0.462198	0.525610	0.525535	16.600000	0.094720	0.000000
0.047320	0.047320	0.000000	0.000000	0.601363	0.462522	0.525507	0.525418	16.700000	0.094640	0.000000
0.047280	0.047280	0.000000	0.000000	0.601489	0.462978	0.525388	0.525280	16.800000	0.094560	0.000000
0.047240	0.047240	0.000000	0.000000	0.601730	0.463103	0.525244	0.525164	16.900000	0.094480	0.000000
0.047200	0.047200	0.000000	0.000000	0.602637	0.464379	0.525135	0.525021	17.000000	0.094400	0.000000
0.047160	0.047160	0.000000	0.000000	0.602870	0.464401	0.525020	0.524904	17.100000	0.094320	0.000000
0.047120	0.047120	0.000000	0.000000	0.602986	0.464496	0.524861	0.524825	17.200000	0.094240	0.000000
0.047080	0.047080	0.000000	0.000000	0.602887	0.465130	0.524711	0.524701	17.300000	0.094160	0.000000
0.047040	0.047040	0.000000	0.000000	0.603051	0.464769	0.524585	0.524550	17.400000	0.094080	0.000000
0.047000	0.047000	0.000000	0.000000	0.602872	0.464289	0.524461	0.524427	17.500000	0.094000	0.000000
0.046960	0.046960	0.000000	0.000000	0.602527	0.463774	0.524326	0.524320	17.600000	0.093920	0.000000
0.046920	0.046920	0.000000	0.000000	0.602375	0.464161	0.524213	0.524150	17.700000	0.093840	0.000000
0.046880	0.046880	0.000000	0.000000	0.602198	0.463227	0.524078	0.523997	17.800000	0.093760	0.000000
0.046840	0.046840	0.000000	0.000000	0.602370	0.464663	0.523945	0.523882	17.900000	0.093680	0.000000
0.046800	0.046800	0.000000	0.000000	0.603407	0.465278	0.523805	0.523790	18.000000	0.093600	0.000000
0.046760	0.046760	0.000000	0.000000	0.603848	0.466155	0.523669	0.523684	18.100000	0.093520	0.000000
0.046720	0.046720	0.000000	0.000000	0.604235	0.466779	0.523540	0.523554	18.200000	0.093440	0.000000
0.046680	0.046680	0.000000	0.000000	0.604334	0.466974	0.523439	0.523402	18.300000	0.093360	0.000000
0.046640	0.046640	0.000000	0.000000	0.604660	0.466809	0.523332	0.523260	18.400000	0.093280	0.000000
0.046600	0.046600	0.000000	0.000000	0.605114	0.467523	0.523150	0.523142	18.500000	0.093200	0.000000
0.046560	0.046560	0.000000	0.000000	0.605184	0.467586	0.523045	0.522972	18.600000	0.093120	0.000000
0.046520	0.046520	0.000000	0.000000	0.605437	0.467444	0.522915	0.522849	18.700000	0.093040	0.000000
0.046480	0.046480	0.000000	0.000000	0.605179	0.467556	0.522756	0.522682	18.800000	0.092960	0.000000
0.046440	0.046440	0.000000	0.000000	0.604967	0.467935	0.522619	0.522554	18.900000	0.092880	0.000000
0.046400	0.046400	0.000000	0.000000	0.605533	0.467520	0.522489	0.522430	19.000000	0.092800	0.000000
0.046360	0.046360	0.000000	0.000000	0.605589	0.468704	0.522351	0.522263	19.100000	0.092720	0.000000
0.046320	0.046320	0.000000	0.000000	0.605999	0.469248	0.522210	0.522156	19.200000	0.092640	0.000000
0.046280	0.046280	0.000000	0.000000	0.605907	0.469053	0.522029	0.522077	19.300000	0.092560	0.000000
0.046240	0.046240	0.000000	0.000000	0.605621	0.467926	0.521920	0.521918	19.400000	0.092480	0.000000
0.046200	0.046200	0.000000	0.000000	0.605807	0.469301	0.521794	0.521766	19.500000	0.092400	0.000000
0.046160	0.046160	0.000000	0.000000	0.605828	0.468808	0.521619	0.521627	19.600000	0.092320	0.000000
0.046120	0.046120	0.000000	0.000000	0.606583	0.469257	0.521512	0.521480	19.700000	0.092240	0.000000
0.046080	0.046080	0.000000	0.000000	0.606605	0.469525	0.521373	0.521362	19.800000	0.092160	0.000000
0.046040	0.046040	0.000000	0.000000	0.606647	0.470158	0.521235	0.521257	19.900000	0.092080	0.000000
0.046000	0.046000	0.000000	0.000000	0.606513	0.469337	0.521107	0.521095	20.000000	0.092000	0.000000
0.045960	0.045960	0.000000	0.000000	0.607083	0.469872	0.520984	0.520934	20.100000	0.091920	0.000000
0.045920	0.045920	0.000000	0.000000	0.606945	0.470082	0.520849	0.520795	20.200000	0.091840	0.000000
0.045880	0.045880	0.000000	0.000000	0.607049	0.470632	0.520716	0.520621	20.300000	0.091760	0.000000
0.045840	0.045840	0.000000	0.000000	0.607219	0.471691	0.520572	0.520524	20.400000	0.091680	0.000000
0.045800	0.045800	0.000000	0.000000	0.607233	0.470943	0.520432	0.520404	20.500000	0.091600	0.000000
0.045760	0.045760	0.000000	0.000000	0.607273	0.470952	0.520267	0.520298	20.600000	0.091520	0.000000
0.045720	0.045720	0.000000	0.000000	0.607501	0.470849	0.520136	0.520186	20.700000	0.091440	0.000000
0.045680	0.045680	0.000000	0.000000	0.607596	0.470950	0.519999	0.520084	20.800000	0.091360	0.000000
0.045640	0.045640	0.000000	0.000000	0.607405	0.470985	0.519861	0.519939	20.900000	0.091280	0.000000
0.045600	0.045600	0.000000	0.000000	0.607758	0.471248	0.519717	0.519767	21.000000	0.091200	0.000000
0.045560	0.045560	0.000000	0.000000	0.607752	0.471847	0.519590	0.519604	21.100000	0.091120	0.000000
0.045520	0.045520	0.000000	0.000000	0.607783	0.471781	0.519432	0.519449	21.200000	0.091040	0.000000
0.045480	0.045480	0.000000	0.000000	0.607901	0.471296	0.519335	0.519324	21.300000	0.090960	0.000000
0.045440	0.045440	0.000000	0.000000	0.608520	0.472472	0.519235	0.519239	21.400000	0.090880	0.000000
0.045400	0.045400	0.000000	0.000000	0.608561	0.471970	0.519096	0.519151	21.500000	0.090800	0.000000
0.045360	0.045360	0.000000	0.000000	0.608558	0.472079	0.518942	0.519028	21.600000	0.090720	0.000000
0.045320	0.045320	0.000000	0.000000	0.609276	0.473592	0.518846	0.518892	21.700000	0.090640	0.000000
0.045280	0.045280	0.000000	0.000000	0.609523	0.474170	0.518694	0.518778	21.800000	0.090560	0.000000
0.045240	0.045240	0.000000	0.000000	0.609283	0.473434	0.518572	0.518628	21.900000	0.090480	0.000000
0.045200	0.045200	0.000000	0.000000	0.609861	0.473732	0.518428	0.518541	22.000000	0.090400	0.000000
0.045160	0.045160	0.000000	0.000000	0.610287	0.474323	0.518287	0.518461	22.100000	0.090320	0.000000
0.045120	0.045120	0.000000	0.000000	0.610416	0.474391	0.518161	0.518290	22.200000	0.090240	0.000000
0.045080	0.045080	0.000000	0.000000	0.611209	0.475715	0.518018	0.518142	22.300000	0.090160	0.000000
0.045040	0.045040	0.000000	0.000000	0.611456	0.476204	0.517922	0.517966	22.400000	0.090080	0.000000
0.045000	0.045000	0.000000	0.000000	0.610703	0.474372	0.517756	0.517778	22.500000	0.090000	0.000000
0.044960	0.044960	0.000000	0.000000	0.611328	0.475453	0.517593	0.517649	22.600000	0.089920	0.000000
0.044920	0.044920	0.000000	0.000000	0.611953	0.476822	0.517469	0.517479	22.700000	0.089840	0.000000
0.044880	0.044880	0.000000	0.000000	0.611990	0.476876	0.517326	0.517325	22.800000	0.089760	0.000000
0.044840	0.044840	0.000000	0.000000	0.611854	0.476925	0.517185	0.517173	22.900000	0.089680	0.000000
0.044800	0.044800	0.000000	0.000000	0.611873	0.477167	0.517042	0.517042	23.000000	0.089600	0.000000
0.044760	0.044760	0.000000	0.000000	0.612857	0.478200	0.516858	0.516918	23.100000	0.089520	0.000000
0.044720	0.044720	0.000000	0.000000	0.613272	0.478605	0.516753	0.516772	23.200000	0.089440	0.000000
0.044680	0.044680	0.000000	0.000000	0.613072	0.477968	0.516614	0.516605	23.300000	0.089360	0.000000
0.044640	0.044640	0.000000	0.000000	0.612670	0.478311	0.516480	0.516497	23.400000	0.089280	0.000000
0.044600	0.044600	0.000000	0.000000	0.612396	0.477697	0.516311	0.516386	23.500000	0.089200	0.000000
0.044560	0.044560	0.000000	0.000000	0.612908	0.478575	0.516121	0.516242	23.600000	0.089120	0.000000
0.044520	0.044520	0.000000	0.000000	0.613098	0.478749	0.515953	0.516043	23.700000	0.089040	0.000000
0.044480	0.044480	0.000000	0.000000	0.613287	0.479285	0.515843	0.515893	23.800000	0.088960	0.000000
0.044440	0.044440	0.000000	0.000000	0.613638	0.479602	0.515689	0.515737	23.900000	0.088880	0.000000
0.044400	0.044400	0.000000	0.000000	0.613559	0.479339	0.515558	0.515580	24.000000	0.088800	0.000000
0.044360	0.044360	0.000000	0.000000	0.614005	0.479969	0.515390	0.515426	24.100000	0.088720	0.000000
0.044320	0.044320	0.000000	0.000000	0.614484	0.481165	0.515227	0.515261	24.200000	0.088640	0.000000
0.044280	0.044280	0.000000	0.000000	0.614908	0.481492	0.515116	0.515080	24.300000	0.088560	0.000000
0.044240	0.044240	0.000000	0.000000	0.615035	0.481027	0.514994	0.514961	24.400000	0.088480	0.000000
0.044200	0.044200	0.000000	0.000000	0.614743	0.480797	0.514882	0.514833	24.500000	0.088400	0.000000
0.044160	0.044160	0.000000	0.000000	0.615219	0.481685	0.514712	0.514628	24.600000	0.088320	0.000000
0.044120	0.044120	0.000000	0.000000	0.615275	0.481791	0.514595	0.514449	24.700000	0.088240	0.000000
0.044080	0.044080	0.000000	0.000000	0.614680	0.481369	0.514423	0.514308	24.800000	0.088160	0.000000
0.044040	0.044040	0.000000	0.000000	0.615350	0.482645	0.514241	0.514176	24.900000	0.088080	0.000000
0.044000	0.044000	0.000000	0.000000	0.615999	0.482539	0.514105	0.514025	25.000000	0.088000	0.000000
0.043960	0.043960	0.000000	0.000000	0.616345	0.483486	0.513938	0.513872	25.100000	0.087920	0.000000
