nc	hx	hy	theta_x	theta_y	gx	gy	BURNIN	MAX_ITER	simulation_type	simulation_method	store_arrays	mx	my	varmx	varmy	MI	file
1000	-0.035	-0.035	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4420111733249443	-0.4420097278649513	0.01473617560253106	0.014736117409963044	0.9041280552410598	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_012.pkl
1000	0.028749999999999998	0.028749999999999998	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.404659550171702	0.4046624667716878	0.017649095247479155	0.017646351240237012	1.0075182199889916	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_063.pkl
1000	-0.010000000000000002	-0.010000000000000002	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.20700940714995283	-0.20699846053500778	0.04323273377084173	0.04324439088571316	1.5689870818132512	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_032.pkl
1000	0.03874999999999999	0.03874999999999999	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.4615142707874288	0.46151728927741353	0.013487928703055251	0.013484559043209533	0.8552345232670753	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_071.pkl
1000	0.024999999999999994	0.024999999999999994	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.3781706347241468	0.3781637890741811	0.020233216056759703	0.020232801356320038	1.0861822351532062	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_060.pkl
1000	0.023749999999999993	0.023749999999999993	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.36834572480827116	0.3683691081381544	0.021286841705672677	0.02130245920733968	1.114999845861174	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_059.pkl
1000	-0.0475	-0.0475	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.5010064637549677	-0.5009963296500184	0.011433340785968147	0.011436821885344456	0.7632548016227076	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_002.pkl
1000	0.0037499999999999964	0.0037499999999999964	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.0849753217701234	0.08495092299024555	0.05581049618319259	0.055813977448076944	1.7642256456733563	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_043.pkl
1000	-0.037500000000000006	-0.037500000000000006	0.0	0.0	1	1	1000000	200000000	static	Landau	False	-0.4554468795077655	-0.4554415603927922	0.013855786331075476	0.013860357523421758	0.8702616430688863	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_010.pkl
1000	0.04875	0.04875	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.5061764114641177	0.506183603884082	0.011223925519451033	0.011226647956355008	0.7530211215548412	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_079.pkl
1000	0.0475	0.0475	0.0	0.0	1	1	1000000	200000000	static	Landau	False	0.5008726229206371	0.5008975614055121	0.011459751679590438	0.011463391142792535	0.764418556332128	../AEData/Raw/Landau_nc1000_steadystate_sweeph_betaover10/out_078.pkl
