mean_hx	mean_hy	mean_theta_x	mean_theta_y	corr	MI	mean_mx	mean_my	t	H	T
0.100000	0.000000	0.000000	0.000000	0.586405	0.445736	0.551748	0.507976	2.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587228	0.446129	0.551727	0.508028	2.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587700	0.446904	0.551729	0.508031	2.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587919	0.446906	0.551795	0.508010	2.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587426	0.446815	0.551762	0.508009	2.900000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587465	0.446437	0.551753	0.507988	3.000000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587450	0.446552	0.551771	0.508010	3.100000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588395	0.447369	0.551826	0.507989	3.200000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588180	0.447121	0.551826	0.507987	3.300000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588546	0.447738	0.551812	0.507979	3.400000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588409	0.447479	0.551812	0.508005	3.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588325	0.447715	0.551804	0.508004	3.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587933	0.446990	0.551795	0.507988	3.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587749	0.447099	0.551800	0.508013	3.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587940	0.446888	0.551816	0.508036	3.900000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587513	0.446177	0.551812	0.508016	4.000000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587315	0.446119	0.551780	0.508045	4.100000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587074	0.446549	0.551792	0.508037	4.200000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.586943	0.445870	0.551792	0.508007	4.300000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587268	0.445716	0.551787	0.508031	4.400000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587267	0.445933	0.551797	0.508034	4.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.587907	0.446029	0.551783	0.508050	4.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588127	0.446256	0.551763	0.508074	4.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588114	0.446202	0.551840	0.508048	4.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588281	0.446600	0.551855	0.508029	4.900000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588307	0.446200	0.551846	0.508087	5.000000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589085	0.448051	0.551805	0.508099	5.100000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588391	0.447294	0.551784	0.508086	5.200000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588931	0.447283	0.551810	0.508014	5.300000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588706	0.447028	0.551807	0.507980	5.400000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588911	0.447462	0.551768	0.507995	5.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589041	0.447787	0.551775	0.508001	5.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589158	0.447122	0.551748	0.508025	5.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588533	0.446927	0.551741	0.507990	5.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588562	0.446867	0.551782	0.507987	5.900000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588875	0.446789	0.551755	0.508013	6.000000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589813	0.447835	0.551769	0.508020	6.100000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589881	0.447820	0.551752	0.507996	6.200000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588995	0.447655	0.551736	0.507996	6.300000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588982	0.447552	0.551711	0.508019	6.400000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.588904	0.447652	0.551688	0.508036	6.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589614	0.448181	0.551691	0.508036	6.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589213	0.447487	0.551726	0.507975	6.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589395	0.447929	0.551703	0.507979	6.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.589742	0.448203	0.551661	0.508029	6.900000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.590096	0.448358	0.551603	0.508011	7.000000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.590214	0.448730	0.551626	0.507944	7.100000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.590110	0.448407	0.551624	0.507923	7.200000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.590311	0.449389	0.551644	0.507874	7.300000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.590889	0.449369	0.551636	0.507900	7.400000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.591079	0.449348	0.551649	0.507852	7.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.591259	0.449785	0.551653	0.507855	7.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.591625	0.450608	0.551676	0.507843	7.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592056	0.451248	0.551671	0.507837	7.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.591970	0.450381	0.551595	0.507870	7.900000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.591819	0.451280	0.551593	0.507876	8.000000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.591632	0.450668	0.551615	0.507895	8.100000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592357	0.451805	0.551620	0.507890	8.200000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592549	0.450994	0.551649	0.507843	8.300000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592833	0.451515	0.551646	0.507851	8.400000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592155	0.451723	0.551642	0.507847	8.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593035	0.452428	0.551628	0.507820	8.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593704	0.453479	0.551619	0.507832	8.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593479	0.452053	0.551606	0.507851	8.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593586	0.452866	0.551605	0.507879	8.900000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593674	0.452347	0.551644	0.507877	9.000000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593292	0.452509	0.551713	0.507861	9.100000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593891	0.452937	0.551736	0.507884	9.200000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592961	0.451885	0.551768	0.507892	9.300000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593405	0.452770	0.551781	0.507893	9.400000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592542	0.451763	0.551814	0.507874	9.500000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592823	0.451833	0.551792	0.507873	9.600000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.592966	0.452510	0.551788	0.507926	9.700000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.593143	0.451621	0.551789	0.507979	9.800000	0.100000	0.000000
0.100000	0.000000	0.000000	0.000000	0.594102	0.453932	0.551779	0.507983	9.900000	0.100000	0.000000
0.099997	-0.000003	0.000000	0.000000	0.593498	0.452578	0.551745	0.507989	10.000000	0.099995	0.000000
0.099960	-0.000040	0.000000	0.000000	0.593670	0.452261	0.551708	0.508030	10.100000	0.099920	0.000000
0.099920	-0.000080	0.000000	0.000000	0.593659	0.452684	0.551657	0.508023	10.200000	0.099840	0.000000
0.099880	-0.000120	0.000000	0.000000	0.594253	0.452777	0.551647	0.508027	10.300000	0.099760	0.000000
0.099840	-0.000160	0.000000	0.000000	0.593169	0.451986	0.551650	0.508029	10.400000	0.099680	0.000000
0.099800	-0.000200	0.000000	0.000000	0.593148	0.452205	0.551645	0.508004	10.500000	0.099600	0.000000
0.099760	-0.000240	0.000000	0.000000	0.593051	0.451566	0.551663	0.507955	10.600000	0.099520	0.000000
0.099720	-0.000280	0.000000	0.000000	0.593501	0.452423	0.551651	0.507878	10.700000	0.099440	0.000000
0.099680	-0.000320	0.000000	0.000000	0.592648	0.451466	0.551591	0.507835	10.800000	0.099360	0.000000
0.099640	-0.000360	0.000000	0.000000	0.593350	0.452145	0.551546	0.507813	10.900000	0.099280	0.000000
0.099600	-0.000400	0.000000	0.000000	0.592998	0.451413	0.551533	0.507780	11.000000	0.099200	0.000000
0.099560	-0.000440	0.000000	0.000000	0.592807	0.451170	0.551475	0.507788	11.100000	0.099120	0.000000
0.099520	-0.000480	0.000000	0.000000	0.592803	0.451266	0.551423	0.507732	11.200000	0.099040	0.000000
0.099480	-0.000520	0.000000	0.000000	0.593192	0.452787	0.551363	0.507720	11.300000	0.098960	0.000000
0.099440	-0.000560	0.000000	0.000000	0.593514	0.452197	0.551335	0.507686	11.400000	0.098880	0.000000
0.099400	-0.000600	0.000000	0.000000	0.593651	0.452428	0.551323	0.507611	11.500000	0.098800	0.000000
0.099360	-0.000640	0.000000	0.000000	0.593824	0.452770	0.551248	0.507550	11.600000	0.098720	0.000000
0.099320	-0.000680	0.000000	0.000000	0.594235	0.453811	0.551192	0.507509	11.700000	0.098640	0.000000
0.099280	-0.000720	0.000000	0.000000	0.594527	0.454343	0.551125	0.507452	11.800000	0.098560	0.000000
0.099240	-0.000760	0.000000	0.000000	0.594205	0.452921	0.551089	0.507378	11.900000	0.098480	0.000000
0.099200	-0.000800	0.000000	0.000000	0.594538	0.453782	0.551005	0.507320	12.000000	0.098400	0.000000
0.099160	-0.000840	0.000000	0.000000	0.594832	0.453848	0.550926	0.507266	12.100000	0.098320	0.000000
0.099120	-0.000880	0.000000	0.000000	0.595641	0.455697	0.550878	0.507197	12.200000	0.098240	0.000000
0.099080	-0.000920	0.000000	0.000000	0.594849	0.454229	0.550799	0.507156	12.300000	0.098160	0.000000
0.099040	-0.000960	0.000000	0.000000	0.594704	0.454254	0.550743	0.507076	12.400000	0.098080	0.000000
0.099000	-0.001000	0.000000	0.000000	0.595091	0.455603	0.550704	0.506968	12.500000	0.098000	0.000000
0.098960	-0.001040	0.000000	0.000000	0.595474	0.455337	0.550656	0.506958	12.600000	0.097920	0.000000
0.098920	-0.001080	0.000000	0.000000	0.596188	0.456591	0.550586	0.506871	12.700000	0.097840	0.000000
0.098880	-0.001120	0.000000	0.000000	0.595982	0.457120	0.550513	0.506778	12.800000	0.097760	0.000000
0.098840	-0.001160	0.000000	0.000000	0.596059	0.455253	0.550459	0.506726	12.900000	0.097680	0.000000
0.098800	-0.001200	0.000000	0.000000	0.596448	0.456387	0.550429	0.506642	13.000000	0.097600	0.000000
0.098760	-0.001240	0.000000	0.000000	0.596593	0.456046	0.550356	0.506537	13.100000	0.097520	0.000000
0.098720	-0.001280	0.000000	0.000000	0.596389	0.456094	0.550264	0.506450	13.200000	0.097440	0.000000
0.098680	-0.001320	0.000000	0.000000	0.596709	0.456948	0.550225	0.506344	13.300000	0.097360	0.000000
0.098640	-0.001360	0.000000	0.000000	0.596697	0.456226	0.550105	0.506294	13.400000	0.097280	0.000000
0.098600	-0.001400	0.000000	0.000000	0.596694	0.456287	0.550054	0.506218	13.500000	0.097200	0.000000
0.098560	-0.001440	0.000000	0.000000	0.596859	0.457077	0.549921	0.506124	13.600000	0.097120	0.000000
0.098520	-0.001480	0.000000	0.000000	0.597070	0.457467	0.549804	0.506045	13.700000	0.097040	0.000000
0.098480	-0.001520	0.000000	0.000000	0.597863	0.458820	0.549694	0.505920	13.800000	0.096960	0.000000
0.098440	-0.001560	0.000000	0.000000	0.597715	0.458307	0.549608	0.505817	13.900000	0.096880	0.000000
0.098400	-0.001600	0.000000	0.000000	0.597942	0.457800	0.549496	0.505707	14.000000	0.096800	0.000000
0.098360	-0.001640	0.000000	0.000000	0.598338	0.458977	0.549395	0.505608	14.100000	0.096720	0.000000
0.098320	-0.001680	0.000000	0.000000	0.598505	0.458431	0.549268	0.505498	14.200000	0.096640	0.000000
0.098280	-0.001720	0.000000	0.000000	0.597858	0.457606	0.549149	0.505406	14.300000	0.096560	0.000000
0.098240	-0.001760	0.000000	0.000000	0.598342	0.459004	0.549032	0.505297	14.400000	0.096480	0.000000
0.098200	-0.001800	0.000000	0.000000	0.597907	0.458696	0.548938	0.505166	14.500000	0.096400	0.000000
0.098160	-0.001840	0.000000	0.000000	0.597340	0.457668	0.548834	0.505068	14.600000	0.096320	0.000000
0.098120	-0.001880	0.000000	0.000000	0.597219	0.457202	0.548766	0.504967	14.700000	0.096240	0.000000
0.098080	-0.001920	0.000000	0.000000	0.598071	0.458837	0.548635	0.504913	14.800000	0.096160	0.000000
0.098040	-0.001960	0.000000	0.000000	0.598557	0.459437	0.548515	0.504821	14.900000	0.096080	0.000000
0.098000	-0.002000	0.000000	0.000000	0.598691	0.459181	0.548378	0.504688	15.000000	0.096000	0.000000
0.097960	-0.002040	0.000000	0.000000	0.598533	0.459177	0.548287	0.504555	15.100000	0.095920	0.000000
0.097920	-0.002080	0.000000	0.000000	0.599091	0.459467	0.548179	0.504398	15.200000	0.095840	0.000000
0.097880	-0.002120	0.000000	0.000000	0.598987	0.458955	0.548084	0.504290	15.300000	0.095760	0.000000
0.097840	-0.002160	0.000000	0.000000	0.599370	0.460061	0.548036	0.504202	15.400000	0.095680	0.000000
0.097800	-0.002200	0.000000	0.000000	0.599738	0.460452	0.547910	0.504091	15.500000	0.095600	0.000000
0.097760	-0.002240	0.000000	0.000000	0.600107	0.461129	0.547752	0.504006	15.600000	0.095520	0.000000
0.097720	-0.002280	0.000000	0.000000	0.599505	0.460521	0.547640	0.503920	15.700000	0.095440	0.000000
0.097680	-0.002320	0.000000	0.000000	0.600112	0.461230	0.547529	0.503798	15.800000	0.095360	0.000000
0.097640	-0.002360	0.000000	0.000000	0.600421	0.461903	0.547449	0.503638	15.900000	0.095280	0.000000
0.097600	-0.002400	0.000000	0.000000	0.600053	0.460706	0.547331	0.503517	16.000000	0.095200	0.000000
0.097560	-0.002440	0.000000	0.000000	0.600105	0.460965	0.547218	0.503400	16.100000	0.095120	0.000000
0.097520	-0.002480	0.000000	0.000000	0.600089	0.461295	0.547101	0.503241	16.200000	0.095040	0.000000
0.097480	-0.002520	0.000000	0.000000	0.600154	0.461200	0.547010	0.503147	16.300000	0.094960	0.000000
0.097440	-0.002560	0.000000	0.000000	0.600354	0.460400	0.546887	0.503040	16.400000	0.094880	0.000000
0.097400	-0.002600	0.000000	0.000000	0.600024	0.461280	0.546751	0.502919	16.500000	0.094800	0.000000
0.097360	-0.002640	0.000000	0.000000	0.600540	0.461132	0.546657	0.502802	16.600000	0.094720	0.000000
0.097320	-0.002680	0.000000	0.000000	0.600727	0.461448	0.546531	0.502683	16.700000	0.094640	0.000000
0.097280	-0.002720	0.000000	0.000000	0.601372	0.463197	0.546405	0.502556	16.800000	0.094560	0.000000
0.097240	-0.002760	0.000000	0.000000	0.601917	0.463905	0.546306	0.502411	16.900000	0.094480	0.000000
0.097200	-0.002800	0.000000	0.000000	0.602053	0.463747	0.546156	0.502292	17.000000	0.094400	0.000000
0.097160	-0.002840	0.000000	0.000000	0.602450	0.465202	0.546031	0.502182	17.100000	0.094320	0.000000
0.097120	-0.002880	0.000000	0.000000	0.602063	0.463516	0.545923	0.502037	17.200000	0.094240	0.000000
0.097080	-0.002920	0.000000	0.000000	0.601667	0.463773	0.545785	0.501951	17.300000	0.094160	0.000000
0.097040	-0.002960	0.000000	0.000000	0.601843	0.463359	0.545633	0.501840	17.400000	0.094080	0.000000
0.097000	-0.003000	0.000000	0.000000	0.602231	0.464784	0.545519	0.501737	17.500000	0.094000	0.000000
0.096960	-0.003040	0.000000	0.000000	0.602964	0.464994	0.545408	0.501586	17.600000	0.093920	0.000000
0.096920	-0.003080	0.000000	0.000000	0.603538	0.465840	0.545267	0.501439	17.700000	0.093840	0.000000
0.096880	-0.003120	0.000000	0.000000	0.603909	0.466123	0.545171	0.501286	17.800000	0.093760	0.000000
0.096840	-0.003160	0.000000	0.000000	0.604365	0.466359	0.545055	0.501153	17.900000	0.093680	0.000000
0.096800	-0.003200	0.000000	0.000000	0.604212	0.466612	0.544960	0.501025	18.000000	0.093600	0.000000
0.096760	-0.003240	0.000000	0.000000	0.604468	0.467085	0.544827	0.500888	18.100000	0.093520	0.000000
0.096720	-0.003280	0.000000	0.000000	0.604301	0.466878	0.544707	0.500761	18.200000	0.093440	0.000000
0.096680	-0.003320	0.000000	0.000000	0.605192	0.468049	0.544565	0.500625	18.300000	0.093360	0.000000
0.096640	-0.003360	0.000000	0.000000	0.605910	0.468613	0.544424	0.500477	18.400000	0.093280	0.000000
0.096600	-0.003400	0.000000	0.000000	0.605479	0.468403	0.544312	0.500357	18.500000	0.093200	0.000000
0.096560	-0.003440	0.000000	0.000000	0.604746	0.468451	0.544186	0.500245	18.600000	0.093120	0.000000
0.096520	-0.003480	0.000000	0.000000	0.603965	0.467059	0.544056	0.500085	18.700000	0.093040	0.000000
0.096480	-0.003520	0.000000	0.000000	0.604419	0.467209	0.543914	0.499943	18.800000	0.092960	0.000000
0.096440	-0.003560	0.000000	0.000000	0.605094	0.467772	0.543765	0.499788	18.900000	0.092880	0.000000
0.096400	-0.003600	0.000000	0.000000	0.604378	0.467389	0.543635	0.499649	19.000000	0.092800	0.000000
0.096360	-0.003640	0.000000	0.000000	0.604418	0.467057	0.543495	0.499527	19.100000	0.092720	0.000000
0.096320	-0.003680	0.000000	0.000000	0.604719	0.466622	0.543333	0.499381	19.200000	0.092640	0.000000
0.096280	-0.003720	0.000000	0.000000	0.605095	0.467523	0.543194	0.499249	19.300000	0.092560	0.000000
0.096240	-0.003760	0.000000	0.000000	0.605789	0.468906	0.543013	0.499105	19.400000	0.092480	0.000000
0.096200	-0.003800	0.000000	0.000000	0.606110	0.469333	0.542857	0.498984	19.500000	0.092400	0.000000
0.096160	-0.003840	0.000000	0.000000	0.606536	0.469251	0.542700	0.498810	19.600000	0.092320	0.000000
0.096120	-0.003880	0.000000	0.000000	0.606239	0.469606	0.542614	0.498627	19.700000	0.092240	0.000000
0.096080	-0.003920	0.000000	0.000000	0.606451	0.469836	0.542488	0.498511	19.800000	0.092160	0.000000
0.096040	-0.003960	0.000000	0.000000	0.607106	0.470336	0.542349	0.498333	19.900000	0.092080	0.000000
0.096000	-0.004000	0.000000	0.000000	0.606677	0.469931	0.542153	0.498255	20.000000	0.092000	0.000000
0.095960	-0.004040	0.000000	0.000000	0.607063	0.470519	0.542008	0.498139	20.100000	0.091920	0.000000
0.095920	-0.004080	0.000000	0.000000	0.607120	0.470158	0.541899	0.497988	20.200000	0.091840	0.000000
0.095880	-0.004120	0.000000	0.000000	0.607419	0.470850	0.541811	0.497799	20.300000	0.091760	0.000000
0.095840	-0.004160	0.000000	0.000000	0.607648	0.471840	0.541678	0.497664	20.400000	0.091680	0.000000
0.095800	-0.004200	0.000000	0.000000	0.607613	0.470855	0.541546	0.497509	20.500000	0.091600	0.000000
0.095760	-0.004240	0.000000	0.000000	0.607820	0.471518	0.541409	0.497372	20.600000	0.091520	0.000000
0.095720	-0.004280	0.000000	0.000000	0.608168	0.472000	0.541257	0.497244	20.700000	0.091440	0.000000
0.095680	-0.004320	0.000000	0.000000	0.608407	0.472503	0.541103	0.497081	20.800000	0.091360	0.000000
0.095640	-0.004360	0.000000	0.000000	0.608631	0.473554	0.540943	0.496972	20.900000	0.091280	0.000000
0.095600	-0.004400	0.000000	0.000000	0.609454	0.473356	0.540819	0.496838	21.000000	0.091200	0.000000
0.095560	-0.004440	0.000000	0.000000	0.609831	0.474160	0.540677	0.496692	21.100000	0.091120	0.000000
0.095520	-0.004480	0.000000	0.000000	0.610020	0.475011	0.540502	0.496554	21.200000	0.091040	0.000000
0.095480	-0.004520	0.000000	0.000000	0.610223	0.475110	0.540391	0.496389	21.300000	0.090960	0.000000
0.095440	-0.004560	0.000000	0.000000	0.610121	0.475530	0.540237	0.496259	21.400000	0.090880	0.000000
0.095400	-0.004600	0.000000	0.000000	0.609858	0.473604	0.540076	0.496099	21.500000	0.090800	0.000000
0.095360	-0.004640	0.000000	0.000000	0.609612	0.474547	0.539899	0.495979	21.600000	0.090720	0.000000
0.095320	-0.004680	0.000000	0.000000	0.609768	0.474047	0.539775	0.495893	21.700000	0.090640	0.000000
0.095280	-0.004720	0.000000	0.000000	0.609565	0.473678	0.539664	0.495724	21.800000	0.090560	0.000000
0.095240	-0.004760	0.000000	0.000000	0.609714	0.474746	0.539530	0.495537	21.900000	0.090480	0.000000
0.095200	-0.004800	0.000000	0.000000	0.610156	0.474966	0.539428	0.495397	22.000000	0.090400	0.000000
0.095160	-0.004840	0.000000	0.000000	0.610304	0.475620	0.539307	0.495270	22.100000	0.090320	0.000000
0.095120	-0.004880	0.000000	0.000000	0.610946	0.476465	0.539185	0.495130	22.200000	0.090240	0.000000
0.095080	-0.004920	0.000000	0.000000	0.611182	0.475400	0.539055	0.494978	22.300000	0.090160	0.000000
0.095040	-0.004960	0.000000	0.000000	0.611597	0.476680	0.538899	0.494846	22.400000	0.090080	0.000000
0.095000	-0.005000	0.000000	0.000000	0.612410	0.477048	0.538722	0.494720	22.500000	0.090000	0.000000
0.094960	-0.005040	0.000000	0.000000	0.612369	0.477698	0.538594	0.494561	22.600000	0.089920	0.000000
0.094920	-0.005080	0.000000	0.000000	0.612520	0.478500	0.538469	0.494453	22.700000	0.089840	0.000000
0.094880	-0.005120	0.000000	0.000000	0.612156	0.477436	0.538301	0.494303	22.800000	0.089760	0.000000
0.094840	-0.005160	0.000000	0.000000	0.612255	0.478107	0.538153	0.494166	22.900000	0.089680	0.000000
0.094800	-0.005200	0.000000	0.000000	0.612714	0.478839	0.538009	0.494003	23.000000	0.089600	0.000000
0.094760	-0.005240	0.000000	0.000000	0.612066	0.477271	0.537869	0.493865	23.100000	0.089520	0.000000
0.094720	-0.005280	0.000000	0.000000	0.612566	0.477804	0.537767	0.493717	23.200000	0.089440	0.000000
0.094680	-0.005320	0.000000	0.000000	0.612691	0.478157	0.537649	0.493580	23.300000	0.089360	0.000000
0.094640	-0.005360	0.000000	0.000000	0.612941	0.477848	0.537500	0.493436	23.400000	0.089280	0.000000
0.094600	-0.005400	0.000000	0.000000	0.613379	0.478988	0.537340	0.493308	23.500000	0.089200	0.000000
0.094560	-0.005440	0.000000	0.000000	0.613337	0.478358	0.537195	0.493164	23.600000	0.089120	0.000000
0.094520	-0.005480	0.000000	0.000000	0.613119	0.479150	0.537016	0.493054	23.700000	0.089040	0.000000
0.094480	-0.005520	0.000000	0.000000	0.613587	0.479623	0.536893	0.492881	23.800000	0.088960	0.000000
0.094440	-0.005560	0.000000	0.000000	0.613596	0.479312	0.536755	0.492732	23.900000	0.088880	0.000000
0.094400	-0.005600	0.000000	0.000000	0.613689	0.479654	0.536650	0.492530	24.000000	0.088800	0.000000
0.094360	-0.005640	0.000000	0.000000	0.613391	0.478910	0.536521	0.492391	24.100000	0.088720	0.000000
0.094320	-0.005680	0.000000	0.000000	0.613762	0.479596	0.536388	0.492284	24.200000	0.088640	0.000000
0.094280	-0.005720	0.000000	0.000000	0.614224	0.480334	0.536222	0.492174	24.300000	0.088560	0.000000
0.094240	-0.005760	0.000000	0.000000	0.614432	0.481241	0.536092	0.491980	24.400000	0.088480	0.000000
0.094200	-0.005800	0.000000	0.000000	0.615465	0.482623	0.535922	0.491847	24.500000	0.088400	0.000000
0.094160	-0.005840	0.000000	0.000000	0.615226	0.482020	0.535769	0.491678	24.600000	0.088320	0.000000
0.094120	-0.005880	0.000000	0.000000	0.615328	0.481685	0.535638	0.491562	24.700000	0.088240	0.000000
0.094080	-0.005920	0.000000	0.000000	0.615436	0.482211	0.535497	0.491458	24.800000	0.088160	0.000000
